# t theta omega E_kin E_pot E_tot
8.98000 1.43066 -0.99470 0.49471 8.43973 8.93444
8.99000 1.42018 -1.09984 0.60483 8.33808 8.94291
9.00000 1.40866 -1.20484 0.72582 8.22641 8.95224
9.01000 1.39609 -1.30966 0.85761 8.10482 8.96243
9.02000 1.38247 -1.41426 1.00006 7.97341 8.97347
9.03000 1.36780 -1.51858 1.15304 7.83230 8.98534
9.04000 1.35210 -1.62259 1.31639 7.68163 8.99803
9.05000 1.33535 -1.72622 1.48992 7.52159 9.01151
9.06000 1.31758 -1.82942 1.67339 7.35236 9.02575
9.07000 1.29877 -1.93213 1.86656 7.17418 9.04074
9.08000 1.27893 -2.03427 2.06913 6.98731 9.05644
9.09000 1.25808 -2.13578 2.28077 6.79204 9.07282
9.10000 1.23622 -2.23657 2.50111 6.58871 9.08983
9.11000 1.21336 -2.33655 2.72974 6.37769 9.10744
9.12000 1.18949 -2.43565 2.96620 6.15940 9.12560
9.13000 1.16465 -2.53376 3.20997 5.93430 9.14427
9.14000 1.13882 -2.63078 3.46050 5.70290 9.16340
9.15000 1.11203 -2.72660 3.71718 5.46575 9.18293
9.16000 1.08429 -2.82112 3.97935 5.22346 9.20282
9.17000 1.05562 -2.91421 4.24630 4.97670 9.22300
9.18000 1.02602 -3.00575 4.51727 4.72615 9.24342
9.19000 0.99551 -3.09562 4.79142 4.47260 9.26401
9.20000 0.96411 -3.18367 5.06789 4.21684 9.28472
9.21000 0.93184 -3.26979 5.34576 3.95973 9.30548
9.22000 0.89872 -3.35382 5.62405 3.70217 9.32623
9.23000 0.86477 -3.43563 5.90176 3.44513 9.34689
9.24000 0.83002 -3.51506 6.17783 3.18958 9.36741
9.25000 0.79448 -3.59198 6.45116 2.93655 9.38771
9.26000 0.75818 -3.66623 6.72063 2.68710 9.40773
9.27000 0.72116 -3.73767 6.98509 2.44231 9.42740
9.28000 0.68344 -3.80615 7.24338 2.20328 9.44666
9.29000 0.64505 -3.87152 7.49432 1.97113 9.46544
9.30000 0.60602 -3.93363 7.73672 1.74696 9.48368
9.31000 0.56639 -3.99235 7.96942 1.53189 9.50131
9.32000 0.52619 -4.04753 8.19127 1.32701 9.51828
9.33000 0.48545 -4.09905 8.40112 1.13340 9.53452
9.34000 0.44422 -4.14678 8.59790 0.95209 9.54999
9.35000 0.40253 -4.19059 8.78054 0.78408 9.56462
9.36000 0.36042 -4.23038 8.94807 0.63030 9.57837
9.37000 0.31793 -4.26604 9.09955 0.49164 9.59120
9.38000 0.27511 -4.29747 9.23414 0.36891 9.60305
9.39000 0.23200 -4.32460 9.35108 0.26282 9.61390
9.40000 0.18864 -4.34734 9.44969 0.17402 9.62371
9.41000 0.14507 -4.36564 9.52941 0.10304 9.63245
9.42000 0.10134 -4.37944 9.58976 0.05033 9.64009
9.43000 0.05749 -4.38871 9.63040 0.01621 9.64661
9.44000 0.01358 -4.39343 9.65109 0.00090 9.65200
9.45000 -0.03036 -4.39357 9.65172 0.00452 9.65624
9.46000 -0.07428 -4.38914 9.63228 0.02705 9.65933
9.47000 -0.11813 -4.38016 9.59290 0.06837 9.66126
9.48000 -0.16187 -4.36665 9.53381 0.12823 9.66204
9.49000 -0.20545 -4.34865 9.45537 0.20630 9.66168
9.50000 -0.24882 -4.32621 9.35805 0.30212 9.66018
9.51000 -0.29196 -4.29940 9.24242 0.41513 9.65756
9.52000 -0.33480 -4.26829 9.10915 0.54468 9.65384
9.53000 -0.37731 -4.23297 8.95901 0.69003 9.64904
9.54000 -0.41944 -4.19353 8.79283 0.85037 9.64320
9.55000 -0.46116 -4.15007 8.61154 1.02480 9.63634
9.56000 -0.50243 -4.10271 8.41613 1.21238 9.62851
9.57000 -0.54321 -4.05158 8.20764 1.41209 9.61973
9.58000 -0.58345 -3.99679 7.98715 1.62290 9.61005
9.59000 -0.62313 -3.93847 7.75578 1.84373 9.59951
9.60000 -0.66221 -3.87677 7.51469 2.07348 9.58817
9.61000 -0.70065 -3.81183 7.26503 2.31104 9.57606
9.62000 -0.73844 -3.74379 7.00797 2.55528 9.56325
9.63000 -0.77552 -3.67279 6.74468 2.80510 9.54978
9.64000 -0.81188 -3.59897 6.47631 3.05940 9.53571
9.65000 -0.84749 -3.52250 6.20400 3.31710 9.52110
9.66000 -0.88232 -3.44351 5.92887 3.57713 9.50600
9.67000 -0.91635 -3.36214 5.65198 3.83848 9.49047
9.68000 -0.94956 -3.27854 5.37440 4.10017 9.47457
9.69000 -0.98192 -3.19284 5.09712 4.36124 9.45836
9.70000 -1.01341 -3.10519 4.82110 4.62080 9.44190
9.71000 -1.04401 -3.01571 4.54726 4.87799 9.42525
9.72000 -1.07372 -2.92454 4.27646 5.13200 9.40846
9.73000 -1.10250 -2.83179 4.00951 5.38210 9.39161
9.74000 -1.13035 -2.73758 3.74718 5.62756 9.37474
9.75000 -1.15725 -2.64204 3.49018 5.86774 9.35792
9.76000 -1.18319 -2.54526 3.23917 6.10204 9.34121
9.77000 -1.20815 -2.44735 2.99476 6.32990 9.32465
9.78000 -1.23213 -2.34840 2.75750 6.55082 9.30832
9.79000 -1.25511 -2.24852 2.52791 6.76434 9.29225
9.80000 -1.27710 -2.14777 2.30647 6.97004 9.27651
9.81000 -1.29807 -2.04625 2.09358 7.16757 9.26115
9.82000 -1.31802 -1.94403 1.88963 7.35658 9.24621
9.83000 -1.33695 -1.84118 1.69498 7.53677 9.23175
9.84000 -1.35484 -1.73776 1.50991 7.70790 9.21781
9.85000 -1.37170 -1.63384 1.33471 7.86973 9.20445
9.86000 -1.38752 -1.52946 1.16963 8.02207 9.19169
9.87000 -1.40229 -1.42468 1.01486 8.16473 9.17959
9.88000 -1.41601 -1.31955 0.87060 8.29759 9.16819
9.89000 -1.42868 -1.21409 0.73701 8.42050 9.15751
9.90000 -1.44029 -1.10837 0.61424 8.53336 9.14760
9.91000 -1.45084 -1.00240 0.50240 8.63608 9.13848
9.92000 -1.46034 -0.89622 0.40161 8.72859 9.13020
9.93000 -1.46877 -0.78986 0.31194 8.81083 9.12277
9.94000 -1.47613 -0.68334 0.23348 8.88274 9.11622
9.95000 -1.48243 -0.57669 0.16629 8.94429 9.11058
9.96000 -1.48767 -0.46993 0.11042 8.99544 9.10586
9.97000 -1.49183 -0.36308 0.06591 9.03616 9.10208
9.98000 -1.49493 -0.25616 0.03281 9.06645 9.09926
9.99000 -1.49695 -0.14918 0.01113 9.08627 9.09740
