# t theta omega E_kin E_pot E_tot
0.00000 0.78540 0.10000 0.00500 2.87328 2.87828
0.01000 0.78610 0.04053 0.00082 2.87816 2.87898
0.02000 0.78621 -0.01890 0.00018 2.87891 2.87909
0.03000 0.78572 -0.07827 0.00306 2.87554 2.87860
0.04000 0.78464 -0.13753 0.00946 2.86805 2.87751
0.05000 0.78297 -0.19665 0.01934 2.85648 2.87581
0.06000 0.78071 -0.25558 0.03266 2.84085 2.87351
0.07000 0.77786 -0.31429 0.04939 2.82120 2.87059
0.08000 0.77443 -0.37273 0.06947 2.79760 2.86706
0.09000 0.77041 -0.43088 0.09283 2.77009 2.86291
0.10000 0.76581 -0.48868 0.11940 2.73875 2.85815
0.11000 0.76064 -0.54610 0.14911 2.70366 2.85277
0.12000 0.75489 -0.60310 0.18187 2.66491 2.84678
0.13000 0.74858 -0.65964 0.21756 2.62261 2.84018
0.14000 0.74170 -0.71568 0.25610 2.57687 2.83297
0.15000 0.73426 -0.77118 0.29736 2.52780 2.82516
0.16000 0.72628 -0.82609 0.34121 2.47553 2.81675
0.17000 0.71774 -0.88038 0.38753 2.42021 2.80775
0.18000 0.70867 -0.93400 0.43618 2.36198 2.79816
0.19000 0.69907 -0.98691 0.48700 2.30100 2.78800
0.20000 0.68894 -1.03908 0.53984 2.23743 2.77727
0.21000 0.67829 -1.09044 0.59453 2.17146 2.76599
0.22000 0.66713 -1.14097 0.65091 2.10326 2.75416
0.23000 0.65547 -1.19062 0.70879 2.03301 2.74180
0.24000 0.64332 -1.23935 0.76799 1.96094 2.72892
0.25000 0.63069 -1.28710 0.82831 1.88722 2.71554
0.26000 0.61758 -1.33385 0.88957 1.81209 2.70166
0.27000 0.60401 -1.37953 0.95156 1.73576 2.68731
0.28000 0.58999 -1.42412 1.01406 1.65844 2.67250
0.29000 0.57554 -1.46757 1.07687 1.58038 2.65725
0.30000 0.56065 -1.50982 1.13978 1.50180 2.64158
0.31000 0.54534 -1.55085 1.20257 1.42295 2.62551
0.32000 0.52963 -1.59060 1.26501 1.34405 2.60906
0.33000 0.51354 -1.62904 1.32688 1.26536 2.59224
0.34000 0.49706 -1.66612 1.38797 1.18712 2.57509
0.35000 0.48022 -1.70179 1.44805 1.10957 2.55762
0.36000 0.46303 -1.73603 1.50690 1.03295 2.53985
0.37000 0.44550 -1.76879 1.56431 0.95751 2.52182
0.38000 0.42766 -1.80003 1.62005 0.88349 2.50354
0.39000 0.40951 -1.82971 1.67392 0.81112 2.48504
0.40000 0.39107 -1.85780 1.72571 0.74063 2.46634
0.41000 0.37236 -1.88426 1.77522 0.67225 2.44748
0.42000 0.35339 -1.90906 1.82226 0.60620 2.42847
0.43000 0.33418 -1.93217 1.86665 0.54269 2.40934
0.44000 0.31475 -1.95356 1.90820 0.48193 2.39013
0.45000 0.29511 -1.97320 1.94675 0.42410 2.37085
0.46000 0.27529 -1.99106 1.98215 0.36939 2.35154
0.47000 0.25530 -2.00712 2.01426 0.31797 2.33222
0.48000 0.23516 -2.02135 2.04293 0.26999 2.31292
0.49000 0.21488 -2.03374 2.06806 0.22561 2.29367
0.50000 0.19449 -2.04428 2.08954 0.18495 2.27448
0.51000 0.17400 -2.05294 2.10727 0.14813 2.25540
0.52000 0.15343 -2.05971 2.12120 0.11525 2.23644
0.53000 0.13281 -2.06458 2.13125 0.08639 2.21764
0.54000 0.11215 -2.06755 2.13738 0.06163 2.19901
0.55000 0.09147 -2.06861 2.13958 0.04101 2.18059
0.56000 0.07078 -2.06776 2.13782 0.02457 2.16239
0.57000 0.05012 -2.06500 2.13212 0.01232 2.14444
0.58000 0.02949 -2.06034 2.12250 0.00427 2.12677
0.59000 0.00892 -2.05378 2.10900 0.00039 2.10939
0.60000 -0.01158 -2.04532 2.09167 0.00066 2.09232
0.61000 -0.03198 -2.03498 2.07058 0.00502 2.07560
0.62000 -0.05227 -2.02279 2.04583 0.01340 2.05923
0.63000 -0.07243 -2.00874 2.01751 0.02572 2.04324
0.64000 -0.09244 -1.99286 1.98575 0.04189 2.02763
0.65000 -0.11228 -1.97518 1.95066 0.06177 2.01244
0.66000 -0.13194 -1.95571 1.91240 0.08526 1.99767
0.67000 -0.15139 -1.93449 1.87113 0.11221 1.98333
0.68000 -0.17062 -1.91154 1.82700 0.14245 1.96945
0.69000 -0.18962 -1.88690 1.78019 0.17583 1.95602
0.70000 -0.20836 -1.86059 1.73089 0.21217 1.94306
0.71000 -0.22682 -1.83265 1.67931 0.25128 1.93058
0.72000 -0.24500 -1.80312 1.62563 0.29296 1.91859
0.73000 -0.26288 -1.77204 1.57007 0.33702 1.90708
0.74000 -0.28044 -1.73945 1.51284 0.38324 1.89607
0.75000 -0.29766 -1.70538 1.45416 0.43140 1.88556
0.76000 -0.31454 -1.66988 1.39426 0.48130 1.87555
0.77000 -0.33106 -1.63300 1.33335 0.53269 1.86604
0.78000 -0.34720 -1.59478 1.27166 0.58536 1.85703
0.79000 -0.36295 -1.55527 1.20943 0.63908 1.84851
0.80000 -0.37830 -1.51450 1.14686 0.69362 1.84048
0.81000 -0.39323 -1.47254 1.08419 0.74875 1.83294
0.82000 -0.40775 -1.42943 1.02163 0.80425 1.82588
0.83000 -0.42182 -1.38521 0.95941 0.85989 1.81930
0.84000 -0.43545 -1.33994 0.89773 0.91545 1.81318
0.85000 -0.44862 -1.29367 0.83679 0.97071 1.80751
0.86000 -0.46132 -1.24645 0.77682 1.02547 1.80228
0.87000 -0.47354 -1.19832 0.71799 1.07950 1.79749
0.88000 -0.48528 -1.14934 0.66049 1.13262 1.79311
0.89000 -0.49653 -1.09956 0.60451 1.18462 1.78914
0.90000 -0.50727 -1.04902 0.55022 1.23533 1.78555
0.91000 -0.51750 -0.99778 0.49778 1.28455 1.78234
0.92000 -0.52722 -0.94589 0.44736 1.33212 1.77948
0.93000 -0.53642 -0.89340 0.39908 1.37787 1.77695
0.94000 -0.54509 -0.84035 0.35310 1.42165 1.77475
0.95000 -0.55322 -0.78680 0.30953 1.46331 1.77284
0.96000 -0.56082 -0.73280 0.26850 1.50272 1.77122
0.97000 -0.56788 -0.67839 0.23011 1.53974 1.76985
0.98000 -0.57439 -0.62362 0.19445 1.57427 1.76872
0.99000 -0.58035 -0.56855 0.16162 1.60619 1.76781
1.00000 -0.58576 -0.51321 0.13169 1.63540 1.76709
1.01000 -0.59061 -0.45766 0.10472 1.66183 1.76655
1.02000 -0.59491 -0.40194 0.08078 1.68538 1.76616
1.03000 -0.59865 -0.34609 0.05989 1.70600 1.76589
1.04000 -0.60183 -0.29018 0.04210 1.72363 1.76573
1.05000 -0.60446 -0.23423 0.02743 1.73822 1.76565
1.06000 -0.60652 -0.17831 0.01590 1.74974 1.76563
1.07000 -0.60802 -0.12244 0.00750 1.75815 1.76565
1.08000 -0.60897 -0.06668 0.00222 1.76346 1.76568
1.09000 -0.60936 -0.01107 0.00006 1.76564 1.76570
1.10000 -0.60919 0.04434 0.00098 1.76470 1.76569
1.11000 -0.60847 0.09951 0.00495 1.76067 1.76562
1.12000 -0.60720 0.15439 0.01192 1.75355 1.76547
1.13000 -0.60538 0.20895 0.02183 1.74340 1.76523
1.14000 -0.60302 0.26313 0.03462 1.73024 1.76486
1.15000 -0.60012 0.31690 0.05021 1.71414 1.76435
1.16000 -0.59669 0.37022 0.06853 1.69515 1.76368
1.17000 -0.59272 0.42303 0.08948 1.67335 1.76282
1.18000 -0.58823 0.47529 0.11295 1.64881 1.76176
1.19000 -0.58322 0.52697 0.13885 1.62163 1.76048
1.20000 -0.57769 0.57802 0.16706 1.59191 1.75896
1.21000 -0.57166 0.62840 0.19744 1.55974 1.75718
1.22000 -0.56512 0.67807 0.22989 1.52524 1.75513
1.23000 -0.55810 0.72698 0.26425 1.48854 1.75278
1.24000 -0.55059 0.77509 0.30038 1.44975 1.75013
1.25000 -0.54260 0.82236 0.33814 1.40902 1.74716
1.26000 -0.53414 0.86875 0.37736 1.36648 1.74385
1.27000 -0.52523 0.91422 0.41790 1.32229 1.74019
1.28000 -0.51586 0.95872 0.45957 1.27660 1.73617
1.29000 -0.50606 1.00222 0.50223 1.22956 1.73179
1.30000 -0.49582 1.04468 0.54568 1.18134 1.72702
1.31000 -0.48517 1.08606 0.58977 1.13210 1.72187
1.32000 -0.47410 1.12632 0.63430 1.08202 1.71632
1.33000 -0.46264 1.16541 0.67909 1.03127 1.71037
1.34000 -0.45080 1.20331 0.72398 0.98003 1.70401
1.35000 -0.43858 1.23997 0.76876 0.92847 1.69723
1.36000 -0.42600 1.27536 0.81327 0.87678 1.69005
1.37000 -0.41308 1.30944 0.85732 0.82513 1.68245
1.38000 -0.39982 1.34218 0.90072 0.77370 1.67443
1.39000 -0.38624 1.37354 0.94331 0.72268 1.66599
1.40000 -0.37235 1.40350 0.98490 0.67224 1.65715
1.41000 -0.35818 1.43201 1.02532 0.62256 1.64788
1.42000 -0.34372 1.45905 1.06441 0.57381 1.63822
1.43000 -0.32900 1.48459 1.10200 0.52615 1.62815
1.44000 -0.31403 1.50860 1.13793 0.47975 1.61768
1.45000 -0.29883 1.53105 1.17206 0.43477 1.60683
1.46000 -0.28342 1.55193 1.20424 0.39136 1.59560
1.47000 -0.26780 1.57120 1.23433 0.34967 1.58401
1.48000 -0.25200 1.58884 1.26221 0.30984 1.57205
1.49000 -0.23603 1.60484 1.28776 0.27199 1.55975
1.50000 -0.21991 1.61918 1.31087 0.23625 1.54712
1.51000 -0.20365 1.63184 1.33144 0.20272 1.53417
1.52000 -0.18728 1.64280 1.34939 0.17153 1.52092
1.53000 -0.17080 1.65205 1.36464 0.14274 1.50738
1.54000 -0.15424 1.65959 1.37711 0.11646 1.49357
1.55000 -0.13761 1.66540 1.38677 0.09274 1.47952
1.56000 -0.12094 1.66948 1.39357 0.07165 1.46523
1.57000 -0.10423 1.67182 1.39748 0.05324 1.45072
1.58000 -0.08751 1.67242 1.39849 0.03754 1.43603
1.59000 -0.07079 1.67128 1.39659 0.02457 1.42116
1.60000 -0.05409 1.66841 1.39180 0.01435 1.40614
1.61000 -0.03742 1.66381 1.38413 0.00687 1.39100
1.62000 -0.02082 1.65748 1.37362 0.00213 1.37574
1.63000 -0.00428 1.64943 1.36031 0.00009 1.36040
1.64000 0.01217 1.63968 1.34428 0.00073 1.34501
1.65000 0.02851 1.62824 1.32558 0.00399 1.32957
1.66000 0.04473 1.61512 1.30431 0.00981 1.31412
1.67000 0.06080 1.60034 1.28055 0.01813 1.29867
1.68000 0.07673 1.58392 1.25440 0.02886 1.28327
1.69000 0.09248 1.56588 1.22599 0.04192 1.26791
1.70000 0.10804 1.54625 1.19544 0.05720 1.25264
1.71000 0.12340 1.52504 1.16288 0.07459 1.23747
1.72000 0.13853 1.50229 1.12844 0.09399 1.22243
1.73000 0.15344 1.47803 1.09228 0.11525 1.20753
1.74000 0.16809 1.45227 1.05455 0.13826 1.19281
1.75000 0.18248 1.42507 1.01541 0.16287 1.17828
1.76000 0.19659 1.39644 0.97502 0.18895 1.16397
1.77000 0.21040 1.36643 0.93356 0.21634 1.14990
1.78000 0.22391 1.33506 0.89120 0.24489 1.13609
1.79000 0.23710 1.30239 0.84811 0.27445 1.12256
1.80000 0.24995 1.26844 0.80447 0.30486 1.10932
1.81000 0.26246 1.23325 0.76045 0.33596 1.09641
1.82000 0.27462 1.19687 0.71625 0.36758 1.08383
1.83000 0.28640 1.15934 0.67203 0.39958 1.07161
1.84000 0.29780 1.12069 0.62798 0.43179 1.05976
1.85000 0.30881 1.08098 0.58426 0.46405 1.04830
1.86000 0.31941 1.04024 0.54105 0.49620 1.03725
1.87000 0.32961 0.99853 0.49853 0.52808 1.02661
1.88000 0.33938 0.95588 0.45685 0.55956 1.01641
1.89000 0.34872 0.91234 0.41618 0.59047 1.00665
1.90000 0.35763 0.86796 0.37668 0.62067 0.99735
1.91000 0.36608 0.82279 0.33849 0.65003 0.98852
1.92000 0.37408 0.77686 0.30176 0.67842 0.98017
1.93000 0.38162 0.73023 0.26662 0.70569 0.97231
1.94000 0.38868 0.68295 0.23321 0.73173 0.96495
1.95000 0.39527 0.63506 0.20165 0.75643 0.95809
1.96000 0.40138 0.58662 0.17206 0.77968 0.95174
1.97000 0.40700 0.53766 0.14454 0.80137 0.94590
1.98000 0.41213 0.48824 0.11919 0.82140 0.94059
1.99000 0.41677 0.43840 0.09610 0.83971 0.93581
2.00000 0.42090 0.38820 0.07535 0.85620 0.93155
2.01000 0.42453 0.33768 0.05701 0.87081 0.92782
2.02000 0.42765 0.28689 0.04115 0.88347 0.92462
2.03000 0.43027 0.23587 0.02782 0.89413 0.92195
2.04000 0.43237 0.18469 0.01705 0.90276 0.91981
2.05000 0.43396 0.13337 0.00889 0.90931 0.91820
2.06000 0.43504 0.08198 0.00336 0.91375 0.91712
2.07000 0.43560 0.03057 0.00047 0.91608 0.91655
2.08000 0.43565 -0.02083 0.00022 0.91628 0.91650
2.09000 0.43518 -0.07217 0.00260 0.91436 0.91696
2.10000 0.43420 -0.12339 0.00761 0.91032 0.91793
2.11000 0.43272 -0.17444 0.01522 0.90418 0.91940
2.12000 0.43072 -0.22529 0.02538 0.89598 0.92136
2.13000 0.42821 -0.27588 0.03806 0.88574 0.92380
2.14000 0.42520 -0.32617 0.05319 0.87352 0.92671
2.15000 0.42169 -0.37610 0.07073 0.85936 0.93009
2.16000 0.41768 -0.42563 0.09058 0.84334 0.93392
2.17000 0.41318 -0.47472 0.11268 0.82551 0.93819
2.18000 0.40819 -0.52332 0.13693 0.80597 0.94290
2.19000 0.40271 -0.57138 0.16324 0.78479 0.94802
2.20000 0.39676 -0.61885 0.19149 0.76206 0.95355
2.21000 0.39034 -0.66569 0.22157 0.73790 0.95947
2.22000 0.38345 -0.71186 0.25337 0.71241 0.96577
2.23000 0.37610 -0.75730 0.28675 0.68569 0.97244
2.24000 0.36831 -0.80198 0.32158 0.65787 0.97946
2.25000 0.36007 -0.84585 0.35773 0.62908 0.98681
2.26000 0.35139 -0.88886 0.39503 0.59944 0.99448
2.27000 0.34229 -0.93097 0.43336 0.56910 1.00245
2.28000 0.33278 -0.97215 0.47253 0.53818 1.01072
2.29000 0.32285 -1.01234 0.51241 0.50684 1.01925
2.30000 0.31253 -1.05150 0.55283 0.47522 1.02804
2.31000 0.30183 -1.08960 0.59362 0.44346 1.03707
2.32000 0.29074 -1.12660 0.63461 0.41172 1.04633
2.33000 0.27930 -1.16245 0.67564 0.38014 1.05578
2.34000 0.26750 -1.19711 0.71654 0.34889 1.06543
2.35000 0.25536 -1.23056 0.75713 0.31811 1.07525
2.36000 0.24289 -1.26274 0.79726 0.28796 1.08522
2.37000 0.23011 -1.29364 0.83675 0.25858 1.09533
2.38000 0.21702 -1.32321 0.87544 0.23012 1.10556
2.39000 0.20365 -1.35142 0.91317 0.20272 1.11589
2.40000 0.19000 -1.37824 0.94978 0.17654 1.12632
2.41000 0.17609 -1.40365 0.98511 0.15170 1.13681
2.42000 0.16193 -1.42760 1.01902 0.12834 1.14736
2.43000 0.14754 -1.45008 1.05136 0.10658 1.15794
2.44000 0.13294 -1.47105 1.08200 0.08655 1.16855
2.45000 0.11813 -1.49050 1.11080 0.06836 1.17916
2.46000 0.10313 -1.50841 1.13765 0.05212 1.18977
2.47000 0.08796 -1.52475 1.16242 0.03793 1.20035
2.48000 0.07264 -1.53950 1.18503 0.02587 1.21090
2.49000 0.05718 -1.55265 1.20536 0.01603 1.22139
2.50000 0.04159 -1.56418 1.22333 0.00848 1.23182
2.51000 0.02590 -1.57408 1.23887 0.00329 1.24216
2.52000 0.01012 -1.58235 1.25191 0.00050 1.25242
2.53000 -0.00574 -1.58896 1.26240 0.00016 1.26256
2.54000 -0.02166 -1.59392 1.27029 0.00230 1.27260
2.55000 -0.03761 -1.59722 1.27556 0.00694 1.28250
2.56000 -0.05360 -1.59886 1.27817 0.01409 1.29226
2.57000 -0.06959 -1.59883 1.27813 0.02374 1.30187
2.58000 -0.08557 -1.59714 1.27543 0.03589 1.31132
2.59000 -0.10152 -1.59380 1.27009 0.05051 1.32060
2.60000 -0.11744 -1.58880 1.26214 0.06757 1.32971
2.61000 -0.13329 -1.58215 1.25160 0.08702 1.33862
2.62000 -0.14907 -1.57387 1.23853 0.10880 1.34734
2.63000 -0.16477 -1.56397 1.22300 0.13286 1.35585
2.64000 -0.18035 -1.55245 1.20505 0.15911 1.36416
2.65000 -0.19581 -1.53934 1.18479 0.18746 1.37225
2.66000 -0.21113 -1.52465 1.16228 0.21783 1.38012
2.67000 -0.22630 -1.50841 1.13764 0.25012 1.38776
2.68000 -0.24129 -1.49062 1.11097 0.28420 1.39517
2.69000 -0.25610 -1.47132 1.08239 0.31996 1.40235
2.70000 -0.27071 -1.45052 1.05200 0.35728 1.40928
2.71000 -0.28511 -1.42826 1.01996 0.39602 1.41598
2.72000 -0.29928 -1.40455 0.98638 0.43605 1.42243
2.73000 -0.31320 -1.37943 0.95142 0.47722 1.42864
2.74000 -0.32686 -1.35293 0.91521 0.51939 1.43460
2.75000 -0.34025 -1.32508 0.87791 0.56240 1.44031
2.76000 -0.35336 -1.29590 0.83968 0.60610 1.44577
2.77000 -0.36616 -1.26543 0.80066 0.65033 1.45099
2.78000 -0.37866 -1.23371 0.76102 0.69493 1.45596
2.79000 -0.39083 -1.20077 0.72092 0.73976 1.46068
2.80000 -0.40267 -1.16664 0.68053 0.78463 1.46516
2.81000 -0.41416 -1.13137 0.64000 0.82940 1.46940
2.82000 -0.42530 -1.09498 0.59949 0.87391 1.47340
2.83000 -0.43606 -1.05752 0.55917 0.91799 1.47716
2.84000 -0.44644 -1.01902 0.51920 0.96149 1.48069
2.85000 -0.45644 -0.97952 0.47973 1.00426 1.48399
2.86000 -0.46603 -0.93907 0.44093 1.04615 1.48707
2.87000 -0.47521 -0.89770 0.40293 1.08700 1.48993
2.88000 -0.48398 -0.85545 0.36589 1.12668 1.49258
2.89000 -0.49232 -0.81235 0.32996 1.16505 1.49501
2.90000 -0.50023 -0.76847 0.29527 1.20198 1.49725
2.91000 -0.50769 -0.72382 0.26196 1.23732 1.49928
2.92000 -0.51470 -0.67846 0.23015 1.27098 1.50113
2.93000 -0.52125 -0.63242 0.19998 1.30281 1.50279
2.94000 -0.52735 -0.58575 0.17155 1.33273 1.50428
2.95000 -0.53297 -0.53848 0.14498 1.36062 1.50560
2.96000 -0.53811 -0.49066 0.12038 1.38638 1.50675
2.97000 -0.54278 -0.44234 0.09783 1.40993 1.50776
2.98000 -0.54696 -0.39354 0.07744 1.43118 1.50862
2.99000 -0.55065 -0.34432 0.05928 1.45006 1.50934
3.00000 -0.55384 -0.29472 0.04343 1.46651 1.50994
3.01000 -0.55654 -0.24477 0.02996 1.48046 1.51041
3.02000 -0.55874 -0.19452 0.01892 1.49186 1.51078
3.03000 -0.56043 -0.14401 0.01037 1.50067 1.51104
3.04000 -0.56162 -0.09329 0.00435 1.50687 1.51122
3.05000 -0.56230 -0.04239 0.00090 1.51042 1.51131
3.06000 -0.56247 0.00864 0.00004 1.51130 1.51134
3.07000 -0.56212 0.05977 0.00179 1.50951 1.51130
3.08000 -0.56127 0.11094 0.00615 1.50505 1.51120
3.09000 -0.55990 0.16211 0.01314 1.49793 1.51107
3.10000 -0.55803 0.21326 0.02274 1.48816 1.51090
3.11000 -0.55564 0.26432 0.03493 1.47578 1.51072
3.12000 -0.55274 0.31526 0.04969 1.46082 1.51052
3.13000 -0.54933 0.36603 0.06699 1.44333 1.51032
3.14000 -0.54542 0.41660 0.08678 1.42335 1.51013
3.15000 -0.54100 0.46692 0.10901 1.40094 1.50995
3.16000 -0.53608 0.51695 0.13362 1.37619 1.50981
3.17000 -0.53067 0.56664 0.16054 1.34917 1.50971
3.18000 -0.52475 0.61595 0.18970 1.31996 1.50965
3.19000 -0.51835 0.66484 0.22101 1.28865 1.50966
3.20000 -0.51146 0.71327 0.25437 1.25536 1.50974
3.21000 -0.50408 0.76118 0.28970 1.22020 1.50990
3.22000 -0.49624 0.80854 0.32687 1.18327 1.51014
3.23000 -0.48792 0.85531 0.36578 1.14471 1.51049
3.24000 -0.47913 0.90144 0.40630 1.10465 1.51094
3.25000 -0.46989 0.94688 0.44830 1.06322 1.51152
3.26000 -0.46020 0.99161 0.49164 1.02058 1.51222
3.27000 -0.45006 1.03556 0.53619 0.97687 1.51306
3.28000 -0.43949 1.07870 0.58180 0.93225 1.51404
3.29000 -0.42849 1.12099 0.62831 0.88687 1.51518
3.30000 -0.41707 1.16238 0.67556 0.84092 1.51648
3.31000 -0.40524 1.20283 0.72340 0.79455 1.51795
3.32000 -0.39302 1.24231 0.77167 0.74794 1.51960
3.33000 -0.38040 1.28076 0.82018 0.70126 1.52144
3.34000 -0.36741 1.31816 0.86877 0.65470 1.52347
3.35000 -0.35404 1.35445 0.91727 0.60842 1.52570
3.36000 -0.34032 1.38961 0.96551 0.56263 1.52813
3.37000 -0.32625 1.42359 1.01330 0.51748 1.53078
3.38000 -0.31185 1.45635 1.06048 0.47317 1.53365
3.39000 -0.29713 1.48786 1.10687 0.42987 1.53674
3.40000 -0.28210 1.51809 1.15229 0.38776 1.54005
3.41000 -0.26677 1.54699 1.19659 0.34701 1.54360
3.42000 -0.25116 1.57454 1.23959 0.30780 1.54739
3.43000 -0.23529 1.60070 1.28113 0.27029 1.55142
3.44000 -0.21916 1.62545 1.32105 0.23464 1.55569
3.45000 -0.20278 1.64876 1.35920 0.20101 1.56021
3.46000 -0.18618 1.67059 1.39543 0.16954 1.56497
3.47000 -0.16938 1.69092 1.42960 0.14038 1.56998
3.48000 -0.15237 1.70973 1.46158 0.11366 1.57524
3.49000 -0.13519 1.72699 1.49125 0.08950 1.58076
3.50000 -0.11784 1.74269 1.51849 0.06803 1.58652
3.51000 -0.10034 1.75681 1.54319 0.04934 1.59253
3.52000 -0.08271 1.76933 1.56526 0.03353 1.59879
3.53000 -0.06496 1.78023 1.58460 0.02069 1.60529
3.54000 -0.04711 1.78950 1.60116 0.01088 1.61204
3.55000 -0.02917 1.79714 1.61485 0.00417 1.61903
3.56000 -0.01117 1.80313 1.62563 0.00061 1.62625
3.57000 0.00688 1.80747 1.63347 0.00023 1.63370
3.58000 0.02497 1.81015 1.63832 0.00306 1.64137
3.59000 0.04308 1.81117 1.64017 0.00910 1.64927
3.60000 0.06119 1.81054 1.63902 0.01836 1.65738
3.61000 0.07929 1.80825 1.63488 0.03082 1.66569
3.62000 0.09735 1.80431 1.62776 0.04645 1.67421
3.63000 0.11537 1.79872 1.61770 0.06521 1.68291
3.64000 0.13332 1.79150 1.60474 0.08705 1.69179
3.65000 0.15119 1.78266 1.58894 0.11191 1.70085
3.66000 0.16897 1.77221 1.57036 0.13971 1.71006
3.67000 0.18663 1.76016 1.54908 0.17035 1.71943
3.68000 0.20417 1.74653 1.52519 0.20375 1.72894
3.69000 0.22156 1.73135 1.49878 0.23979 1.73857
3.70000 0.23879 1.71462 1.46996 0.27835 1.74832
3.71000 0.25584 1.69638 1.43885 0.31931 1.75816
3.72000 0.27271 1.67664 1.40557 0.36253 1.76810
3.73000 0.28937 1.65544 1.37025 0.40787 1.77812
3.74000 0.30581 1.63281 1.33303 0.45516 1.78819
3.75000 0.32202 1.60876 1.29405 0.50426 1.79831
3.76000 0.33798 1.58333 1.25346 0.55500 1.80846
3.77000 0.35369 1.55655 1.21142 0.60721 1.81863
3.78000 0.36911 1.52845 1.16808 0.66072 1.82880
3.79000 0.38425 1.49907 1.12361 0.71535 1.83895
3.80000 0.39909 1.46844 1.07816 0.77091 1.84908
3.81000 0.41361 1.43660 1.03191 0.82724 1.85915
3.82000 0.42782 1.40358 0.98502 0.88414 1.86916
3.83000 0.44168 1.36942 0.93766 0.94143 1.87909
3.84000 0.45520 1.33416 0.88999 0.99893 1.88892
3.85000 0.46836 1.29783 0.84219 1.05645 1.89864
3.86000 0.48115 1.26048 0.79441 1.11382 1.90822
3.87000 0.49357 1.22214 0.74681 1.17085 1.91766
3.88000 0.50559 1.18285 0.69957 1.22736 1.92693
3.89000 0.51722 1.14266 0.65283 1.28319 1.93602
3.90000 0.52844 1.10159 0.60675 1.33816 1.94491
3.91000 0.53925 1.05970 0.56148 1.39211 1.95358
3.92000 0.54964 1.01701 0.51716 1.44487 1.96203
3.93000 0.55959 0.97358 0.47393 1.49629 1.97022
3.94000 0.56911 0.92944 0.43193 1.54622 1.97815
3.95000 0.57818 0.88463 0.39129 1.59451 1.98580
3.96000 0.58680 0.83919 0.35212 1.64103 1.99315
3.97000 0.59496 0.79316 0.31456 1.68563 2.00019
3.98000 0.60266 0.74659 0.27870 1.72821 2.00690
3.99000 0.60989 0.69950 0.24465 1.76862 2.01327
4.00000 0.61665 0.65194 0.21251 1.80678 2.01929
4.01000 0.62293 0.60395 0.18238 1.84256 2.02494
4.02000 0.62872 0.55556 0.15433 1.87588 2.03020
4.03000 0.63404 0.50682 0.12844 1.90664 2.03507
4.04000 0.63886 0.45777 0.10478 1.93476 2.03954
4.05000 0.64319 0.40844 0.08341 1.96017 2.04358
4.06000 0.64703 0.35886 0.06439 1.98280 2.04719
4.07000 0.65037 0.30909 0.04777 2.00259 2.05036
4.08000 0.65321 0.25915 0.03358 2.01950 2.05308
4.09000 0.65555 0.20908 0.02186 2.03348 2.05534
4.10000 0.65739 0.15892 0.01263 2.04450 2.05713
4.11000 0.65873 0.10871 0.00591 2.05253 2.05844
4.12000 0.65956 0.05848 0.00171 2.05755 2.05926
4.13000 0.65990 0.00827 0.00003 2.05956 2.05959
4.14000 0.65973 -0.04188 0.00088 2.05854 2.05942
4.15000 0.65906 -0.09194 0.00423 2.05452 2.05875
4.16000 0.65789 -0.14187 0.01006 2.04750 2.05757
4.17000 0.65622 -0.19163 0.01836 2.03751 2.05587
4.18000 0.65406 -0.24119 0.02909 2.02458 2.05366
4.19000 0.65140 -0.29051 0.04220 2.00874 2.05093
4.20000 0.64825 -0.33955 0.05765 1.99004 2.04768
4.21000 0.64461 -0.38828 0.07538 1.96853 2.04391
4.22000 0.64048 -0.43667 0.09534 1.94428 2.03962
4.23000 0.63588 -0.48467 0.11745 1.91736 2.03481
4.24000 0.63079 -0.53224 0.14164 1.88783 2.02948
4.25000 0.62523 -0.57936 0.16783 1.85580 2.02363
4.26000 0.61921 -0.62599 0.19593 1.82134 2.01727
4.27000 0.61272 -0.67209 0.22585 1.78455 2.01040
4.28000 0.60577 -0.71761 0.25749 1.74554 2.00302
4.29000 0.59837 -0.76254 0.29073 1.70442 1.99515
4.30000 0.59052 -0.80683 0.32548 1.66130 1.98679
4.31000 0.58223 -0.85043 0.36162 1.61632 1.97794
4.32000 0.57351 -0.89333 0.39902 1.56960 1.96862
4.33000 0.56437 -0.93548 0.43756 1.52127 1.95882
4.34000 0.55481 -0.97684 0.47711 1.47147 1.94858
4.35000 0.54483 -1.01738 0.51753 1.42036 1.93788
4.36000 0.53446 -1.05706 0.55869 1.36807 1.92676
4.37000 0.52370 -1.09585 0.60044 1.31476 1.91521
4.38000 0.51255 -1.13371 0.64265 1.26060 1.90325
4.39000 0.50102 -1.17060 0.68515 1.20574 1.89089
4.40000 0.48914 -1.20650 0.72782 1.15034 1.87816
4.41000 0.47690 -1.24136 0.77049 1.09457 1.86506
4.42000 0.46431 -1.27516 0.81301 1.03860 1.85161
4.43000 0.45140 -1.30785 0.85524 0.98259 1.83783
4.44000 0.43816 -1.33941 0.89701 0.92672 1.82373
4.45000 0.42461 -1.36981 0.93818 0.87115 1.80933
4.46000 0.41077 -1.39900 0.97861 0.81606 1.79466
4.47000 0.39664 -1.42698 1.01813 0.76160 1.77973
4.48000 0.38223 -1.45369 1.05661 0.70795 1.76456
4.49000 0.36757 -1.47912 1.09390 0.65527 1.74917
4.50000 0.35266 -1.50323 1.12986 0.60372 1.73358
