# t theta omega E_kin E_pot E_tot
0.00000 1.04720 0.30000 0.04500 4.90500 4.95000
0.01000 1.04977 0.21498 0.04500 4.90500 4.95000
0.02000 1.05150 0.12985 0.04500 4.90500 4.95000
0.03000 1.05237 0.04466 0.04500 4.90500 4.95000
0.04000 1.05239 -0.04056 0.04500 4.90500 4.95000
0.05000 1.05156 -0.12575 0.04500 4.90500 4.95000
0.06000 1.04987 -0.21088 0.04500 4.90500 4.95000
0.07000 1.04734 -0.29591 0.04500 4.90500 4.95000
0.08000 1.04396 -0.38080 0.04500 4.90500 4.95000
0.09000 1.03973 -0.46549 0.04500 4.90500 4.95000
0.10000 1.03465 -0.54996 0.04500 4.90500 4.95000
0.11000 1.02873 -0.63415 0.04500 4.90500 4.95000
0.12000 1.02197 -0.71802 0.04500 4.90500 4.95000
0.13000 1.01437 -0.80152 0.04500 4.90500 4.95000
0.14000 1.00594 -0.88460 0.04500 4.90500 4.95000
0.15000 0.99668 -0.96723 0.04500 4.90500 4.95000
0.16000 0.98659 -1.04933 0.04500 4.90500 4.95000
0.17000 0.97569 -1.13087 0.04500 4.90500 4.95000
0.18000 0.96398 -1.21178 0.04500 4.90500 4.95000
0.19000 0.95146 -1.29202 0.04500 4.90500 4.95000
0.20000 0.93814 -1.37152 0.04500 4.90500 4.95000
0.21000 0.92403 -1.45023 0.04500 4.90500 4.95000
0.22000 0.90914 -1.52808 0.04500 4.90500 4.95000
0.23000 0.89347 -1.60500 0.04500 4.90500 4.95000
0.24000 0.87704 -1.68094 0.04500 4.90500 4.95000
0.25000 0.85986 -1.75583 0.04500 4.90500 4.95000
0.26000 0.84193 -1.82959 0.04500 4.90500 4.95000
0.27000 0.82327 -1.90216 0.04500 4.90500 4.95000
0.28000 0.80389 -1.97345 0.04500 4.90500 4.95000
0.29000 0.78381 -2.04341 0.04500 4.90500 4.95000
0.30000 0.76303 -2.11194 0.04500 4.90500 4.95000
0.31000 0.74157 -2.17898 0.04500 4.90500 4.95000
0.32000 0.71945 -2.24444 0.04500 4.90500 4.95000
0.33000 0.69669 -2.30824 0.04500 4.90500 4.95000
0.34000 0.67329 -2.37031 0.04500 4.90500 4.95000
0.35000 0.64929 -2.43056 0.04500 4.90500 4.95000
0.36000 0.62469 -2.48891 0.04500 4.90500 4.95000
0.37000 0.59952 -2.54528 0.04500 4.90500 4.95000
0.38000 0.57379 -2.59959 0.04500 4.90500 4.95000
0.39000 0.54753 -2.65175 0.04500 4.90500 4.95000
0.40000 0.52076 -2.70170 0.04500 4.90500 4.95000
0.41000 0.49351 -2.74934 0.04500 4.90500 4.95000
0.42000 0.46578 -2.79462 0.04500 4.90500 4.95000
0.43000 0.43762 -2.83744 0.04500 4.90500 4.95000
0.44000 0.40904 -2.87774 0.04500 4.90500 4.95000
0.45000 0.38008 -2.91545 0.04500 4.90500 4.95000
0.46000 0.35074 -2.95051 0.04500 4.90500 4.95000
0.47000 0.32107 -2.98284 0.04500 4.90500 4.95000
0.48000 0.29110 -3.01241 0.04500 4.90500 4.95000
0.49000 0.26084 -3.03914 0.04500 4.90500 4.95000
0.50000 0.23032 -3.06299 0.04500 4.90500 4.95000
0.51000 0.19959 -3.08391 0.04500 4.90500 4.95000
0.52000 0.16865 -3.10187 0.04500 4.90500 4.95000
0.53000 0.13756 -3.11684 0.04500 4.90500 4.95000
0.54000 0.10633 -3.12877 0.04500 4.90500 4.95000
0.55000 0.07499 -3.13765 0.04500 4.90500 4.95000
0.56000 0.04358 -3.14346 0.04500 4.90500 4.95000
0.57000 0.01213 -3.14620 0.04500 4.90500 4.95000
0.58000 -0.01933 -3.14584 0.04500 4.90500 4.95000
0.59000 -0.05077 -3.14241 0.04500 4.90500 4.95000
0.60000 -0.08217 -3.13589 0.04500 4.90500 4.95000
0.61000 -0.11348 -3.12631 0.04500 4.90500 4.95000
0.62000 -0.14468 -3.11368 0.04500 4.90500 4.95000
0.63000 -0.17574 -3.09803 0.04500 4.90500 4.95000
0.64000 -0.20663 -3.07939 0.04500 4.90500 4.95000
0.65000 -0.23732 -3.05779 0.04500 4.90500 4.95000
0.66000 -0.26778 -3.03328 0.04500 4.90500 4.95000
0.67000 -0.29798 -3.00589 0.04500 4.90500 4.95000
0.68000 -0.32789 -2.97569 0.04500 4.90500 4.95000
0.69000 -0.35748 -2.94273 0.04500 4.90500 4.95000
0.70000 -0.38673 -2.90706 0.04500 4.90500 4.95000
0.71000 -0.41561 -2.86875 0.04500 4.90500 4.95000
0.72000 -0.44410 -2.82786 0.04500 4.90500 4.95000
0.73000 -0.47216 -2.78448 0.04500 4.90500 4.95000
0.74000 -0.49978 -2.73865 0.04500 4.90500 4.95000
0.75000 -0.52693 -2.69048 0.04500 4.90500 4.95000
0.76000 -0.55358 -2.64002 0.04500 4.90500 4.95000
0.77000 -0.57972 -2.58735 0.04500 4.90500 4.95000
0.78000 -0.60532 -2.53257 0.04500 4.90500 4.95000
0.79000 -0.63037 -2.47574 0.04500 4.90500 4.95000
0.80000 -0.65483 -2.41694 0.04500 4.90500 4.95000
0.81000 -0.67870 -2.35627 0.04500 4.90500 4.95000
0.82000 -0.70195 -2.29380 0.04500 4.90500 4.95000
0.83000 -0.72457 -2.22961 0.04500 4.90500 4.95000
0.84000 -0.74654 -2.16378 0.04500 4.90500 4.95000
0.85000 -0.76784 -2.09640 0.04500 4.90500 4.95000
0.86000 -0.78846 -2.02753 0.04500 4.90500 4.95000
0.87000 -0.80839 -1.95726 0.04500 4.90500 4.95000
0.88000 -0.82760 -1.88567 0.04500 4.90500 4.95000
0.89000 -0.84609 -1.81283 0.04500 4.90500 4.95000
0.90000 -0.86385 -1.73880 0.04500 4.90500 4.95000
0.91000 -0.88087 -1.66367 0.04500 4.90500 4.95000
0.92000 -0.89712 -1.58750 0.04500 4.90500 4.95000
0.93000 -0.91261 -1.51035 0.04500 4.90500 4.95000
0.94000 -0.92733 -1.43230 0.04500 4.90500 4.95000
0.95000 -0.94126 -1.35341 0.04500 4.90500 4.95000
0.96000 -0.95439 -1.27373 0.04500 4.90500 4.95000
0.97000 -0.96673 -1.19334 0.04500 4.90500 4.95000
0.98000 -0.97826 -1.11227 0.04500 4.90500 4.95000
0.99000 -0.98897 -1.03060 0.04500 4.90500 4.95000
1.00000 -0.99887 -0.94837 0.04500 4.90500 4.95000
1.01000 -1.00794 -0.86564 0.04500 4.90500 4.95000
1.02000 -1.01618 -0.78246 0.04500 4.90500 4.95000
1.03000 -1.02359 -0.69887 0.04500 4.90500 4.95000
1.04000 -1.03016 -0.61492 0.04500 4.90500 4.95000
1.05000 -1.03588 -0.53067 0.04500 4.90500 4.95000
1.06000 -1.04077 -0.44614 0.04500 4.90500 4.95000
1.07000 -1.04481 -0.36140 0.04500 4.90500 4.95000
1.08000 -1.04800 -0.27648 0.04500 4.90500 4.95000
1.09000 -1.05033 -0.19142 0.04500 4.90500 4.95000
1.10000 -1.05182 -0.10627 0.04500 4.90500 4.95000
1.11000 -1.05246 -0.02107 0.04500 4.90500 4.95000
1.12000 -1.05224 0.06414 0.04500 4.90500 4.95000
1.13000 -1.05118 0.14932 0.04500 4.90500 4.95000
1.14000 -1.04926 0.23443 0.04500 4.90500 4.95000
1.15000 -1.04649 0.31943 0.04500 4.90500 4.95000
1.16000 -1.04287 0.40426 0.04500 4.90500 4.95000
1.17000 -1.03840 0.48890 0.04500 4.90500 4.95000
1.18000 -1.03309 0.57329 0.04500 4.90500 4.95000
1.19000 -1.02694 0.65740 0.04500 4.90500 4.95000
1.20000 -1.01995 0.74117 0.04500 4.90500 4.95000
1.21000 -1.01212 0.82456 0.04500 4.90500 4.95000
1.22000 -1.00346 0.90752 0.04500 4.90500 4.95000
1.23000 -0.99397 0.99001 0.04500 4.90500 4.95000
1.24000 -0.98366 1.07196 0.04500 4.90500 4.95000
1.25000 -0.97253 1.15333 0.04500 4.90500 4.95000
1.26000 -0.96059 1.23406 0.04500 4.90500 4.95000
1.27000 -0.94785 1.31410 0.04500 4.90500 4.95000
1.28000 -0.93431 1.39339 0.04500 4.90500 4.95000
1.29000 -0.91999 1.47186 0.04500 4.90500 4.95000
1.30000 -0.90488 1.54946 0.04500 4.90500 4.95000
1.31000 -0.88900 1.62613 0.04500 4.90500 4.95000
1.32000 -0.87236 1.70178 0.04500 4.90500 4.95000
1.33000 -0.85497 1.77636 0.04500 4.90500 4.95000
1.34000 -0.83684 1.84980 0.04500 4.90500 4.95000
1.35000 -0.81798 1.92202 0.04500 4.90500 4.95000
1.36000 -0.79840 1.99295 0.04500 4.90500 4.95000
1.37000 -0.77812 2.06252 0.04500 4.90500 4.95000
1.38000 -0.75716 2.13065 0.04500 4.90500 4.95000
1.39000 -0.73551 2.19726 0.04500 4.90500 4.95000
1.40000 -0.71322 2.26227 0.04500 4.90500 4.95000
1.41000 -0.69028 2.32560 0.04500 4.90500 4.95000
1.42000 -0.66671 2.38717 0.04500 4.90500 4.95000
1.43000 -0.64254 2.44690 0.04500 4.90500 4.95000
1.44000 -0.61778 2.50471 0.04500 4.90500 4.95000
1.45000 -0.59245 2.56052 0.04500 4.90500 4.95000
1.46000 -0.56657 2.61424 0.04500 4.90500 4.95000
1.47000 -0.54017 2.66580 0.04500 4.90500 4.95000
1.48000 -0.51327 2.71512 0.04500 4.90500 4.95000
1.49000 -0.48588 2.76212 0.04500 4.90500 4.95000
1.50000 -0.45803 2.80672 0.04500 4.90500 4.95000
1.51000 -0.42975 2.84885 0.04500 4.90500 4.95000
1.52000 -0.40106 2.88844 0.04500 4.90500 4.95000
1.53000 -0.37199 2.92542 0.04500 4.90500 4.95000
1.54000 -0.34256 2.95973 0.04500 4.90500 4.95000
1.55000 -0.31281 2.99131 0.04500 4.90500 4.95000
1.56000 -0.28275 3.02009 0.04500 4.90500 4.95000
1.57000 -0.25241 3.04603 0.04500 4.90500 4.95000
1.58000 -0.22184 3.06907 0.04500 4.90500 4.95000
1.59000 -0.19104 3.08918 0.04500 4.90500 4.95000
1.60000 -0.16006 3.10632 0.04500 4.90500 4.95000
1.61000 -0.12893 3.12044 0.04500 4.90500 4.95000
1.62000 -0.09766 3.13153 0.04500 4.90500 4.95000
1.63000 -0.06631 3.13957 0.04500 4.90500 4.95000
1.64000 -0.03488 3.14453 0.04500 4.90500 4.95000
1.65000 -0.00343 3.14641 0.04500 4.90500 4.95000
1.66000 0.02804 3.14520 0.04500 4.90500 4.95000
1.67000 0.05947 3.14091 0.04500 4.90500 4.95000
1.68000 0.09084 3.13354 0.04500 4.90500 4.95000
1.69000 0.12213 3.12312 0.04500 4.90500 4.95000
1.70000 0.15330 3.10965 0.04500 4.90500 4.95000
1.71000 0.18431 3.09317 0.04500 4.90500 4.95000
1.72000 0.21515 3.07370 0.04500 4.90500 4.95000
1.73000 0.24578 3.05129 0.04500 4.90500 4.95000
1.74000 0.27617 3.02598 0.04500 4.90500 4.95000
1.75000 0.30629 2.99781 0.04500 4.90500 4.95000
1.76000 0.33611 2.96684 0.04500 4.90500 4.95000
1.77000 0.36561 2.93312 0.04500 4.90500 4.95000
1.78000 0.39477 2.89672 0.04500 4.90500 4.95000
1.79000 0.42354 2.85769 0.04500 4.90500 4.95000
1.80000 0.45191 2.81610 0.04500 4.90500 4.95000
1.81000 0.47985 2.77203 0.04500 4.90500 4.95000
1.82000 0.50734 2.72555 0.04500 4.90500 4.95000
1.83000 0.53436 2.67673 0.04500 4.90500 4.95000
1.84000 0.56087 2.62566 0.04500 4.90500 4.95000
1.85000 0.58686 2.57240 0.04500 4.90500 4.95000
1.86000 0.61231 2.51704 0.04500 4.90500 4.95000
1.87000 0.63720 2.45966 0.04500 4.90500 4.95000
1.88000 0.66150 2.40034 0.04500 4.90500 4.95000
1.89000 0.68520 2.33916 0.04500 4.90500 4.95000
1.90000 0.70828 2.27620 0.04500 4.90500 4.95000
1.91000 0.73072 2.21155 0.04500 4.90500 4.95000
1.92000 0.75250 2.14528 0.04500 4.90500 4.95000
1.93000 0.77362 2.07748 0.04500 4.90500 4.95000
1.94000 0.79405 2.00822 0.04500 4.90500 4.95000
1.95000 0.81378 1.93758 0.04500 4.90500 4.95000
1.96000 0.83279 1.86563 0.04500 4.90500 4.95000
1.97000 0.85108 1.79245 0.04500 4.90500 4.95000
1.98000 0.86864 1.71811 0.04500 4.90500 4.95000
1.99000 0.88544 1.64268 0.04500 4.90500 4.95000
2.00000 0.90149 1.56624 0.04500 4.90500 4.95000
2.01000 0.91676 1.48884 0.04500 4.90500 4.95000
2.02000 0.93126 1.41055 0.04500 4.90500 4.95000
2.03000 0.94497 1.33143 0.04500 4.90500 4.95000
2.04000 0.95789 1.25155 0.04500 4.90500 4.95000
2.05000 0.97000 1.17096 0.04500 4.90500 4.95000
2.06000 0.98131 1.08973 0.04500 4.90500 4.95000
2.07000 0.99179 1.00790 0.04500 4.90500 4.95000
2.08000 1.00146 0.92552 0.04500 4.90500 4.95000
2.09000 1.01030 0.84266 0.04500 4.90500 4.95000
2.10000 1.01831 0.75936 0.04500 4.90500 4.95000
2.11000 1.02549 0.67567 0.04500 4.90500 4.95000
2.12000 1.03183 0.59163 0.04500 4.90500 4.95000
2.13000 1.03732 0.50730 0.04500 4.90500 4.95000
2.14000 1.04197 0.42271 0.04500 4.90500 4.95000
2.15000 1.04577 0.33791 0.04500 4.90500 4.95000
2.16000 1.04873 0.25295 0.04500 4.90500 4.95000
2.17000 1.05083 0.16786 0.04500 4.90500 4.95000
2.18000 1.05209 0.08269 0.04500 4.90500 4.95000
2.19000 1.05249 -0.00252 0.04500 4.90500 4.95000
2.20000 1.05203 -0.08772 0.04500 4.90500 4.95000
2.21000 1.05073 -0.17289 0.04500 4.90500 4.95000
2.22000 1.04858 -0.25797 0.04500 4.90500 4.95000
2.23000 1.04557 -0.34292 0.04500 4.90500 4.95000
2.24000 1.04172 -0.42771 0.04500 4.90500 4.95000
2.25000 1.03702 -0.51228 0.04500 4.90500 4.95000
2.26000 1.03147 -0.59660 0.04500 4.90500 4.95000
2.27000 1.02509 -0.68062 0.04500 4.90500 4.95000
2.28000 1.01786 -0.76429 0.04500 4.90500 4.95000
2.29000 1.00980 -0.84757 0.04500 4.90500 4.95000
2.30000 1.00091 -0.93040 0.04500 4.90500 4.95000
2.31000 0.99120 -1.01274 0.04500 4.90500 4.95000
2.32000 0.98066 -1.09454 0.04500 4.90500 4.95000
2.33000 0.96931 -1.17574 0.04500 4.90500 4.95000
2.34000 0.95715 -1.25629 0.04500 4.90500 4.95000
2.35000 0.94418 -1.33613 0.04500 4.90500 4.95000
2.36000 0.93043 -1.41520 0.04500 4.90500 4.95000
2.37000 0.91588 -1.49343 0.04500 4.90500 4.95000
2.38000 0.90056 -1.57078 0.04500 4.90500 4.95000
2.39000 0.88447 -1.64717 0.04500 4.90500 4.95000
2.40000 0.86762 -1.72253 0.04500 4.90500 4.95000
2.41000 0.85002 -1.79681 0.04500 4.90500 4.95000
2.42000 0.83169 -1.86991 0.04500 4.90500 4.95000
2.43000 0.81263 -1.94179 0.04500 4.90500 4.95000
2.44000 0.79286 -2.01235 0.04500 4.90500 4.95000
2.45000 0.77239 -2.08153 0.04500 4.90500 4.95000
2.46000 0.75123 -2.14924 0.04500 4.90500 4.95000
2.47000 0.72941 -2.21542 0.04500 4.90500 4.95000
2.48000 0.70693 -2.27997 0.04500 4.90500 4.95000
2.49000 0.68381 -2.34282 0.04500 4.90500 4.95000
2.50000 0.66008 -2.40389 0.04500 4.90500 4.95000
2.51000 0.63574 -2.46310 0.04500 4.90500 4.95000
2.52000 0.61082 -2.52036 0.04500 4.90500 4.95000
2.53000 0.58534 -2.57560 0.04500 4.90500 4.95000
2.54000 0.55932 -2.62873 0.04500 4.90500 4.95000
2.55000 0.53277 -2.67968 0.04500 4.90500 4.95000
2.56000 0.50573 -2.72836 0.04500 4.90500 4.95000
2.57000 0.47822 -2.77470 0.04500 4.90500 4.95000
2.58000 0.45025 -2.81863 0.04500 4.90500 4.95000
2.59000 0.42185 -2.86006 0.04500 4.90500 4.95000
2.60000 0.39305 -2.89894 0.04500 4.90500 4.95000
2.61000 0.36388 -2.93519 0.04500 4.90500 4.95000
2.62000 0.33436 -2.96875 0.04500 4.90500 4.95000
2.63000 0.30452 -2.99956 0.04500 4.90500 4.95000
2.64000 0.27438 -3.02756 0.04500 4.90500 4.95000
2.65000 0.24397 -3.05270 0.04500 4.90500 4.95000
2.66000 0.21333 -3.07494 0.04500 4.90500 4.95000
2.67000 0.18248 -3.09422 0.04500 4.90500 4.95000
2.68000 0.15146 -3.11053 0.04500 4.90500 4.95000
2.69000 0.12028 -3.12382 0.04500 4.90500 4.95000
2.70000 0.08899 -3.13406 0.04500 4.90500 4.95000
2.71000 0.05761 -3.14125 0.04500 4.90500 4.95000
2.72000 0.02618 -3.14536 0.04500 4.90500 4.95000
2.73000 -0.00528 -3.14638 0.04500 4.90500 4.95000
2.74000 -0.03674 -3.14432 0.04500 4.90500 4.95000
2.75000 -0.06816 -3.13918 0.04500 4.90500 4.95000
2.76000 -0.09951 -3.13096 0.04500 4.90500 4.95000
2.77000 -0.13077 -3.11969 0.04500 4.90500 4.95000
2.78000 -0.16190 -3.10539 0.04500 4.90500 4.95000
2.79000 -0.19287 -3.08808 0.04500 4.90500 4.95000
2.80000 -0.22365 -3.06779 0.04500 4.90500 4.95000
2.81000 -0.25421 -3.04458 0.04500 4.90500 4.95000
2.82000 -0.28453 -3.01847 0.04500 4.90500 4.95000
2.83000 -0.31457 -2.98952 0.04500 4.90500 4.95000
2.84000 -0.34431 -2.95778 0.04500 4.90500 4.95000
2.85000 -0.37372 -2.92331 0.04500 4.90500 4.95000
2.86000 -0.40277 -2.88617 0.04500 4.90500 4.95000
2.87000 -0.43143 -2.84643 0.04500 4.90500 4.95000
2.88000 -0.45969 -2.80415 0.04500 4.90500 4.95000
2.89000 -0.48751 -2.75941 0.04500 4.90500 4.95000
2.90000 -0.51487 -2.71227 0.04500 4.90500 4.95000
2.91000 -0.54175 -2.66282 0.04500 4.90500 4.95000
2.92000 -0.56812 -2.61113 0.04500 4.90500 4.95000
2.93000 -0.59396 -2.55728 0.04500 4.90500 4.95000
2.94000 -0.61926 -2.50135 0.04500 4.90500 4.95000
2.95000 -0.64398 -2.44343 0.04500 4.90500 4.95000
2.96000 -0.66812 -2.38358 0.04500 4.90500 4.95000
2.97000 -0.69165 -2.32191 0.04500 4.90500 4.95000
2.98000 -0.71455 -2.25847 0.04500 4.90500 4.95000
2.99000 -0.73681 -2.19337 0.04500 4.90500 4.95000
3.00000 -0.75841 -2.12667 0.04500 4.90500 4.95000
3.01000 -0.77934 -2.05845 0.04500 4.90500 4.95000
3.02000 -0.79958 -1.98880 0.04500 4.90500 4.95000
3.03000 -0.81911 -1.91779 0.04500 4.90500 4.95000
3.04000 -0.83793 -1.84549 0.04500 4.90500 4.95000
3.05000 -0.85602 -1.77199 0.04500 4.90500 4.95000
3.06000 -0.87336 -1.69734 0.04500 4.90500 4.95000
3.07000 -0.88996 -1.62162 0.04500 4.90500 4.95000
3.08000 -0.90579 -1.54491 0.04500 4.90500 4.95000
3.09000 -0.92086 -1.46725 0.04500 4.90500 4.95000
3.10000 -0.93514 -1.38873 0.04500 4.90500 4.95000
3.11000 -0.94863 -1.30940 0.04500 4.90500 4.95000
3.12000 -0.96132 -1.22931 0.04500 4.90500 4.95000
3.13000 -0.97321 -1.14854 0.04500 4.90500 4.95000
3.14000 -0.98429 -1.06713 0.04500 4.90500 4.95000
3.15000 -0.99455 -0.98515 0.04500 4.90500 4.95000
3.16000 -1.00399 -0.90263 0.04500 4.90500 4.95000
3.17000 -1.01260 -0.81965 0.04500 4.90500 4.95000
3.18000 -1.02038 -0.73623 0.04500 4.90500 4.95000
3.19000 -1.02733 -0.65244 0.04500 4.90500 4.95000
3.20000 -1.03343 -0.56832 0.04500 4.90500 4.95000
3.21000 -1.03869 -0.48391 0.04500 4.90500 4.95000
3.22000 -1.04311 -0.39926 0.04500 4.90500 4.95000
3.23000 -1.04668 -0.31441 0.04500 4.90500 4.95000
3.24000 -1.04940 -0.22941 0.04500 4.90500 4.95000
3.25000 -1.05126 -0.14429 0.04500 4.90500 4.95000
3.26000 -1.05228 -0.05911 0.04500 4.90500 4.95000
3.27000 -1.05245 0.02610 0.04500 4.90500 4.95000
3.28000 -1.05176 0.11130 0.04500 4.90500 4.95000
3.29000 -1.05022 0.19645 0.04500 4.90500 4.95000
3.30000 -1.04783 0.28150 0.04500 4.90500 4.95000
3.31000 -1.04459 0.36641 0.04500 4.90500 4.95000
3.32000 -1.04050 0.45114 0.04500 4.90500 4.95000
3.33000 -1.03557 0.53565 0.04500 4.90500 4.95000
3.34000 -1.02979 0.61989 0.04500 4.90500 4.95000
3.35000 -1.02317 0.70382 0.04500 4.90500 4.95000
3.36000 -1.01572 0.78738 0.04500 4.90500 4.95000
3.37000 -1.00743 0.87054 0.04500 4.90500 4.95000
3.38000 -0.99831 0.95325 0.04500 4.90500 4.95000
3.39000 -0.98836 1.03544 0.04500 4.90500 4.95000
3.40000 -0.97760 1.11708 0.04500 4.90500 4.95000
3.41000 -0.96602 1.19810 0.04500 4.90500 4.95000
3.42000 -0.95364 1.27846 0.04500 4.90500 4.95000
3.43000 -0.94046 1.35809 0.04500 4.90500 4.95000
3.44000 -0.92648 1.43694 0.04500 4.90500 4.95000
3.45000 -0.91172 1.51493 0.04500 4.90500 4.95000
3.46000 -0.89618 1.59202 0.04500 4.90500 4.95000
3.47000 -0.87988 1.66813 0.04500 4.90500 4.95000
3.48000 -0.86283 1.74320 0.04500 4.90500 4.95000
3.49000 -0.84502 1.81716 0.04500 4.90500 4.95000
3.50000 -0.82649 1.88994 0.04500 4.90500 4.95000
3.51000 -0.80723 1.96145 0.04500 4.90500 4.95000
3.52000 -0.78726 2.03164 0.04500 4.90500 4.95000
3.53000 -0.76660 2.10042 0.04500 4.90500 4.95000
3.54000 -0.74526 2.16772 0.04500 4.90500 4.95000
3.55000 -0.72325 2.23345 0.04500 4.90500 4.95000
3.56000 -0.70059 2.29754 0.04500 4.90500 4.95000
3.57000 -0.67731 2.35991 0.04500 4.90500 4.95000
3.58000 -0.65340 2.42047 0.04500 4.90500 4.95000
3.59000 -0.62890 2.47915 0.04500 4.90500 4.95000
3.60000 -0.60383 2.53586 0.04500 4.90500 4.95000
3.61000 -0.57819 2.59052 0.04500 4.90500 4.95000
3.62000 -0.55202 2.64306 0.04500 4.90500 4.95000
3.63000 -0.52534 2.69339 0.04500 4.90500 4.95000
3.64000 -0.49816 2.74143 0.04500 4.90500 4.95000
3.65000 -0.47052 2.78711 0.04500 4.90500 4.95000
3.66000 -0.44243 2.83035 0.04500 4.90500 4.95000
3.67000 -0.41392 2.87108 0.04500 4.90500 4.95000
3.68000 -0.38502 2.90924 0.04500 4.90500 4.95000
3.69000 -0.35574 2.94475 0.04500 4.90500 4.95000
3.70000 -0.32613 2.97755 0.04500 4.90500 4.95000
3.71000 -0.29620 3.00759 0.04500 4.90500 4.95000
3.72000 -0.26599 3.03480 0.04500 4.90500 4.95000
3.73000 -0.23552 3.05915 0.04500 4.90500 4.95000
3.74000 -0.20481 3.08057 0.04500 4.90500 4.95000
3.75000 -0.17391 3.09904 0.04500 4.90500 4.95000
3.76000 -0.14284 3.11451 0.04500 4.90500 4.95000
3.77000 -0.11163 3.12696 0.04500 4.90500 4.95000
3.78000 -0.08031 3.13636 0.04500 4.90500 4.95000
3.79000 -0.04892 3.14269 0.04500 4.90500 4.95000
3.80000 -0.01747 3.14595 0.04500 4.90500 4.95000
3.81000 0.01399 3.14612 0.04500 4.90500 4.95000
3.82000 0.04544 3.14321 0.04500 4.90500 4.95000
3.83000 0.07685 3.13721 0.04500 4.90500 4.95000
3.84000 0.10818 3.12815 0.04500 4.90500 4.95000
3.85000 0.13940 3.11604 0.04500 4.90500 4.95000
3.86000 0.17049 3.10090 0.04500 4.90500 4.95000
3.87000 0.20141 3.08276 0.04500 4.90500 4.95000
3.88000 0.23213 3.06166 0.04500 4.90500 4.95000
3.89000 0.26263 3.03764 0.04500 4.90500 4.95000
3.90000 0.29287 3.01074 0.04500 4.90500 4.95000
3.91000 0.32284 2.98101 0.04500 4.90500 4.95000
3.92000 0.35249 2.94851 0.04500 4.90500 4.95000
3.93000 0.38180 2.91330 0.04500 4.90500 4.95000
3.94000 0.41074 2.87543 0.04500 4.90500 4.95000
3.95000 0.43930 2.83498 0.04500 4.90500 4.95000
3.96000 0.46743 2.79201 0.04500 4.90500 4.95000
3.97000 0.49513 2.74660 0.04500 4.90500 4.95000
3.98000 0.52236 2.69881 0.04500 4.90500 4.95000
3.99000 0.54910 2.64873 0.04500 4.90500 4.95000
4.00000 0.57533 2.59644 0.04500 4.90500 4.95000
4.01000 0.60102 2.54200 0.04500 4.90500 4.95000
4.02000 0.62616 2.48552 0.04500 4.90500 4.95000
4.03000 0.65072 2.42705 0.04500 4.90500 4.95000
4.04000 0.67469 2.36669 0.04500 4.90500 4.95000
4.05000 0.69805 2.30452 0.04500 4.90500 4.95000
4.06000 0.72078 2.24062 0.04500 4.90500 4.95000
4.07000 0.74286 2.17506 0.04500 4.90500 4.95000
4.08000 0.76427 2.10793 0.04500 4.90500 4.95000
4.09000 0.78501 2.03931 0.04500 4.90500 4.95000
4.10000 0.80506 1.96928 0.04500 4.90500 4.95000
4.11000 0.82439 1.89791 0.04500 4.90500 4.95000
4.12000 0.84301 1.82527 0.04500 4.90500 4.95000
4.13000 0.86089 1.75144 0.04500 4.90500 4.95000
4.14000 0.87803 1.67649 0.04500 4.90500 4.95000
4.15000 0.89442 1.60049 0.04500 4.90500 4.95000
4.16000 0.91004 1.52350 0.04500 4.90500 4.95000
4.17000 0.92489 1.44560 0.04500 4.90500 4.95000
4.18000 0.93895 1.36685 0.04500 4.90500 4.95000
4.19000 0.95222 1.28730 0.04500 4.90500 4.95000
4.20000 0.96469 1.20702 0.04500 4.90500 4.95000
4.21000 0.97636 1.12607 0.04500 4.90500 4.95000
4.22000 0.98721 1.04450 0.04500 4.90500 4.95000
4.23000 0.99725 0.96236 0.04500 4.90500 4.95000
4.24000 1.00646 0.87971 0.04500 4.90500 4.95000
4.25000 1.01484 0.79660 0.04500 4.90500 4.95000
4.26000 1.02239 0.71307 0.04500 4.90500 4.95000
4.27000 1.02910 0.62919 0.04500 4.90500 4.95000
4.28000 1.03497 0.54498 0.04500 4.90500 4.95000
4.29000 1.04000 0.46050 0.04500 4.90500 4.95000
4.30000 1.04418 0.37579 0.04500 4.90500 4.95000
