# t theta omega E_kin E_pot E_tot
0.00000 0.78540 0.10000 0.00500 2.87328 2.87828
0.01000 0.78610 0.04053 0.00082 2.87816 2.87898
0.02000 0.78621 -0.01895 0.00018 2.87891 2.87909
0.03000 0.78572 -0.07842 0.00308 2.87553 2.87860
0.04000 0.78464 -0.13789 0.00951 2.86803 2.87753
0.05000 0.78296 -0.19735 0.01947 2.85642 2.87589
0.06000 0.78069 -0.25678 0.03297 2.84072 2.87369
0.07000 0.77783 -0.31619 0.04999 2.82097 2.87096
0.08000 0.77437 -0.37557 0.07052 2.79720 2.86773
0.09000 0.77032 -0.43489 0.09457 2.76946 2.86403
0.10000 0.76567 -0.49416 0.12210 2.73781 2.85991
0.11000 0.76043 -0.55337 0.15311 2.70229 2.85540
0.12000 0.75461 -0.61248 0.18757 2.66300 2.85057
0.13000 0.74819 -0.67150 0.22545 2.62001 2.84546
0.14000 0.74118 -0.73039 0.26673 2.57340 2.84014
0.15000 0.73358 -0.78914 0.31137 2.52329 2.83466
0.16000 0.72539 -0.84773 0.35933 2.46978 2.82910
0.17000 0.71662 -0.90613 0.41054 2.41299 2.82353
0.18000 0.70727 -0.96432 0.46495 2.35305 2.81800
0.19000 0.69734 -1.02225 0.52250 2.29010 2.81260
0.20000 0.68683 -1.07990 0.58310 2.22430 2.80740
0.21000 0.67574 -1.13724 0.64666 2.15581 2.80247
0.22000 0.66408 -1.19422 0.71308 2.08480 2.79788
0.23000 0.65186 -1.25080 0.78225 2.01146 2.79371
0.24000 0.63907 -1.30694 0.85404 1.93599 2.79003
0.25000 0.62572 -1.36258 0.92832 1.85859 2.78691
0.26000 0.61182 -1.41769 1.00492 1.77949 2.78441
0.27000 0.59737 -1.47220 1.08369 1.69891 2.78260
0.28000 0.58238 -1.52607 1.16444 1.61711 2.78154
0.29000 0.56685 -1.57922 1.24697 1.53432 2.78129
0.30000 0.55080 -1.63161 1.33108 1.45082 2.78189
0.31000 0.53422 -1.68317 1.41652 1.36687 2.78339
0.32000 0.51714 -1.73382 1.50307 1.28276 2.78584
0.33000 0.49955 -1.78352 1.59047 1.19879 2.78926
0.34000 0.48147 -1.83218 1.67844 1.11524 2.79368
0.35000 0.46291 -1.87973 1.76669 1.03243 2.79912
0.36000 0.44388 -1.92610 1.85494 0.95065 2.80559
0.37000 0.42439 -1.97122 1.94286 0.87024 2.81310
0.38000 0.40446 -2.01501 2.03014 0.79151 2.82165
0.39000 0.38409 -2.05740 2.11645 0.71477 2.83122
0.40000 0.36331 -2.09831 2.20144 0.64036 2.84180
0.41000 0.34213 -2.13765 2.28478 0.56858 2.85335
0.42000 0.32057 -2.17536 2.36610 0.49975 2.86585
0.43000 0.29863 -2.21136 2.44505 0.43419 2.87924
0.44000 0.27635 -2.24557 2.52128 0.37220 2.89348
0.45000 0.25373 -2.27791 2.59444 0.31408 2.90852
0.46000 0.23079 -2.30832 2.66416 0.26011 2.92427
0.47000 0.20757 -2.33671 2.73011 0.21057 2.94068
0.48000 0.18407 -2.36303 2.79195 0.16572 2.95766
0.49000 0.16031 -2.38719 2.84934 0.12579 2.97514
0.50000 0.13633 -2.40914 2.90199 0.09102 2.99301
0.51000 0.11214 -2.42882 2.94958 0.06162 3.01120
0.52000 0.08776 -2.44616 2.99184 0.03775 3.02960
0.53000 0.06322 -2.46110 3.02851 0.01960 3.04811
0.54000 0.03855 -2.47360 3.05935 0.00729 3.06663
0.55000 0.01376 -2.48360 3.08414 0.00093 3.08507
0.56000 -0.01112 -2.49107 3.10271 0.00061 3.10331
0.57000 -0.03605 -2.49595 3.11489 0.00637 3.12126
0.58000 -0.06103 -2.49822 3.12056 0.01826 3.13882
0.59000 -0.08601 -2.49785 3.11962 0.03626 3.15588
0.60000 -0.11097 -2.49480 3.11201 0.06034 3.17235
0.61000 -0.13590 -2.48906 3.09770 0.09044 3.18815
0.62000 -0.16075 -2.48061 3.07670 0.12647 3.20317
0.63000 -0.18550 -2.46944 3.04906 0.16830 3.21735
0.64000 -0.21013 -2.45554 3.01484 0.21577 3.23061
0.65000 -0.23460 -2.43892 2.97416 0.26872 3.24289
0.66000 -0.25890 -2.41958 2.92717 0.32693 3.25411
0.67000 -0.28298 -2.39752 2.87406 0.39018 3.26423
0.68000 -0.30684 -2.37277 2.81502 0.45819 3.27321
0.69000 -0.33043 -2.34534 2.75032 0.53069 3.28101
0.70000 -0.35373 -2.31527 2.68023 0.60738 3.28761
0.71000 -0.37673 -2.28257 2.60505 0.68794 3.29299
0.72000 -0.39938 -2.24728 2.52513 0.77202 3.29714
0.73000 -0.42166 -2.20944 2.44082 0.85926 3.30008
0.74000 -0.44356 -2.16910 2.35250 0.94931 3.30181
0.75000 -0.46504 -2.12630 2.26058 1.04177 3.30235
0.76000 -0.48608 -2.08109 2.16547 1.13626 3.30174
0.77000 -0.50665 -2.03354 2.06763 1.23239 3.30002
0.78000 -0.52674 -1.98369 1.96750 1.32974 3.29724
0.79000 -0.54632 -1.93160 1.86555 1.42791 3.29345
0.80000 -0.56536 -1.87736 1.76224 1.52650 3.28873
0.81000 -0.58386 -1.82101 1.65805 1.62510 3.28315
0.82000 -0.60178 -1.76264 1.55346 1.72332 3.27677
0.83000 -0.61910 -1.70232 1.44895 1.82075 3.26969
0.84000 -0.63582 -1.64012 1.34500 1.91701 3.26200
0.85000 -0.65190 -1.57612 1.24208 2.01171 3.25379
0.86000 -0.66733 -1.51040 1.14066 2.10450 3.24515
0.87000 -0.68210 -1.44304 1.04119 2.19500 3.23619
0.88000 -0.69619 -1.37413 0.94412 2.28287 3.22699
0.89000 -0.70958 -1.30375 0.84988 2.36779 3.21767
0.90000 -0.72226 -1.23198 0.75889 2.44942 3.20831
0.91000 -0.73422 -1.15892 0.67154 2.52748 3.19903
0.92000 -0.74543 -1.08464 0.58822 2.60168 3.18990
0.93000 -0.75590 -1.00924 0.50929 2.67174 3.18103
0.94000 -0.76562 -0.93281 0.43507 2.73742 3.17249
0.95000 -0.77456 -0.85544 0.36589 2.79850 3.16438
0.96000 -0.78272 -0.77722 0.30203 2.85474 3.15677
0.97000 -0.79010 -0.69823 0.24376 2.90597 3.14973
0.98000 -0.79668 -0.61857 0.19132 2.95201 3.14333
0.99000 -0.80247 -0.53833 0.14490 2.99270 3.13761
1.00000 -0.80745 -0.45761 0.10470 3.02792 3.13262
1.01000 -0.81162 -0.37649 0.07087 3.05754 3.12841
1.02000 -0.81498 -0.29506 0.04353 3.08147 3.12500
1.03000 -0.81752 -0.21342 0.02277 3.09965 3.12242
1.04000 -0.81925 -0.13165 0.00867 3.11200 3.12067
1.05000 -0.82015 -0.04985 0.00124 3.11851 3.11975
1.06000 -0.82024 0.03189 0.00051 3.11915 3.11966
1.07000 -0.81952 0.11348 0.00644 3.11394 3.12038
1.08000 -0.81797 0.19483 0.01898 3.10289 3.12187
1.09000 -0.81562 0.27585 0.03805 3.08606 3.12411
1.10000 -0.81246 0.35646 0.06353 3.06351 3.12704
1.11000 -0.80849 0.43655 0.09529 3.03532 3.13061
1.12000 -0.80373 0.51605 0.13315 3.00160 3.13476
1.13000 -0.79817 0.59487 0.17693 2.96247 3.13940
1.14000 -0.79183 0.67291 0.22640 2.91808 3.14448
1.15000 -0.78472 0.75010 0.28132 2.86857 3.14990
1.16000 -0.77684 0.82634 0.34142 2.81414 3.15556
1.17000 -0.76820 0.90155 0.40639 2.75499 3.16138
1.18000 -0.75881 0.97564 0.47594 2.69131 3.16726
1.19000 -0.74869 1.04855 0.54972 2.62336 3.17308
1.20000 -0.73784 1.12017 0.62739 2.55137 3.17875
1.21000 -0.72629 1.19043 0.70856 2.47561 3.18417
1.22000 -0.71404 1.25925 0.79285 2.39635 3.18921
1.23000 -0.70111 1.32655 0.87987 2.31391 3.19378
1.24000 -0.68751 1.39226 0.96920 2.22857 3.19776
1.25000 -0.67327 1.45630 1.06040 2.14066 3.20107
1.26000 -0.65839 1.51860 1.15307 2.05052 3.20359
1.27000 -0.64290 1.57908 1.24675 1.95848 3.20522
1.28000 -0.62682 1.63768 1.34100 1.86490 3.20589
1.29000 -0.61016 1.69433 1.43538 1.77013 3.20550
1.30000 -0.59294 1.74897 1.52944 1.67454 3.20398
1.31000 -0.57518 1.80153 1.62275 1.57850 3.20125
1.32000 -0.55691 1.85195 1.71487 1.48239 3.19725
1.33000 -0.53815 1.90019 1.80536 1.38657 3.19193
1.34000 -0.51892 1.94618 1.89382 1.29142 3.18524
1.35000 -0.49924 1.98989 1.97982 1.19732 3.17715
1.36000 -0.47913 2.03125 2.06299 1.10463 3.16762
1.37000 -0.45862 2.07023 2.14294 1.01372 3.15665
1.38000 -0.43773 2.10680 2.21930 0.92493 3.14423
1.39000 -0.41649 2.14091 2.29175 0.83861 3.13037
1.40000 -0.39492 2.17254 2.35996 0.75511 3.11507
1.41000 -0.37305 2.20166 2.42365 0.67472 3.09837
1.42000 -0.35090 2.22824 2.48254 0.59777 3.08031
1.43000 -0.32849 2.25228 2.53638 0.52454 3.06092
1.44000 -0.30586 2.27375 2.58498 0.45530 3.04028
1.45000 -0.28303 2.29266 2.62814 0.39029 3.01843
1.46000 -0.26001 2.30899 2.66571 0.32975 2.99546
1.47000 -0.23685 2.32274 2.69757 0.27389 2.97145
1.48000 -0.21357 2.33393 2.72361 0.22288 2.94649
1.49000 -0.19018 2.34256 2.74379 0.17688 2.92067
1.50000 -0.16673 2.34864 2.75806 0.13603 2.89410
1.51000 -0.14322 2.35221 2.76644 0.10044 2.86687
1.52000 -0.11969 2.35327 2.76893 0.07018 2.83912
1.53000 -0.09616 2.35186 2.76562 0.04532 2.81094
1.54000 -0.07266 2.34801 2.75658 0.02589 2.78246
1.55000 -0.04921 2.34176 2.74192 0.01188 2.75379
1.56000 -0.02583 2.33315 2.72179 0.00327 2.72506
1.57000 -0.00255 2.32222 2.69635 0.00003 2.69638
1.58000 0.02060 2.30902 2.66579 0.00208 2.66787
1.59000 0.04362 2.29361 2.63032 0.00933 2.63965
1.60000 0.06647 2.27603 2.59016 0.02166 2.61182
1.61000 0.08913 2.25635 2.54556 0.03894 2.58450
1.62000 0.11159 2.23462 2.49677 0.06101 2.55779
1.63000 0.13382 2.21092 2.44408 0.08770 2.53178
1.64000 0.15580 2.18530 2.38776 0.11882 2.50658
1.65000 0.17752 2.15783 2.32810 0.15416 2.48227
1.66000 0.19895 2.12857 2.26541 0.19351 2.45892
1.67000 0.22008 2.09761 2.19999 0.23662 2.43661
1.68000 0.24090 2.06501 2.13213 0.28327 2.41540
1.69000 0.26138 2.03084 2.06215 0.33320 2.39535
1.70000 0.28151 1.99517 1.99036 0.38615 2.37650
1.71000 0.30128 1.95808 1.91704 0.44186 2.35890
1.72000 0.32067 1.91964 1.84251 0.50006 2.34257
1.73000 0.33967 1.87992 1.76704 0.56048 2.32753
1.74000 0.35826 1.83899 1.69094 0.62286 2.31379
1.75000 0.37644 1.79692 1.61446 0.68691 2.30136
1.76000 0.39420 1.75378 1.53787 0.75237 2.29024
1.77000 0.41151 1.70964 1.46143 0.81897 2.28041
1.78000 0.42839 1.66457 1.38539 0.88645 2.27184
1.79000 0.44480 1.61862 1.30997 0.95455 2.26452
1.80000 0.46075 1.57187 1.23539 1.02302 2.25841
1.81000 0.47624 1.52438 1.16186 1.09159 2.25346
1.82000 0.49124 1.47619 1.08958 1.16005 2.24962
1.83000 0.50576 1.42738 1.01871 1.22814 2.24685
1.84000 0.51979 1.37799 0.94943 1.29565 2.24508
1.85000 0.53332 1.32808 0.88190 1.36236 2.24425
1.86000 0.54635 1.27769 0.81625 1.42805 2.24430
1.87000 0.55887 1.22687 0.75261 1.49254 2.24515
1.88000 0.57088 1.17567 0.69110 1.55562 2.24673
1.89000 0.58238 1.12413 0.63183 1.61713 2.24896
1.90000 0.59336 1.07228 0.57489 1.67688 2.25176
1.91000 0.60383 1.02016 0.52036 1.73471 2.25507
1.92000 0.61377 0.96780 0.46832 1.79047 2.25880
1.93000 0.62318 0.91524 0.41884 1.84403 2.26286
1.94000 0.63207 0.86251 0.37196 1.89523 2.26719
1.95000 0.64043 0.80962 0.32775 1.94397 2.27171
1.96000 0.64826 0.75661 0.28623 1.99011 2.27634
1.97000 0.65556 0.70349 0.24745 2.03357 2.28102
1.98000 0.66233 0.65029 0.21144 2.07422 2.28566
1.99000 0.66857 0.59701 0.17821 2.11200 2.29021
2.00000 0.67427 0.54369 0.14780 2.14680 2.29460
2.01000 0.67944 0.49032 0.12020 2.17857 2.29878
2.02000 0.68408 0.43692 0.09545 2.20723 2.30268
2.03000 0.68818 0.38349 0.07353 2.23273 2.30626
2.04000 0.69175 0.33006 0.05447 2.25500 2.30948
2.05000 0.69478 0.27663 0.03826 2.27402 2.31228
2.06000 0.69728 0.22320 0.02491 2.28974 2.31465
2.07000 0.69925 0.16977 0.01441 2.30213 2.31654
2.08000 0.70068 0.11636 0.00677 2.31117 2.31794
2.09000 0.70157 0.06297 0.00198 2.31685 2.31883
2.10000 0.70194 0.00960 0.00005 2.31915 2.31919
2.11000 0.70176 -0.04375 0.00096 2.31806 2.31902
2.12000 0.70106 -0.09706 0.00471 2.31361 2.31832
2.13000 0.69982 -0.15034 0.01130 2.30578 2.31709
2.14000 0.69805 -0.20358 0.02072 2.29462 2.31534
2.15000 0.69575 -0.25678 0.03297 2.28012 2.31309
2.16000 0.69292 -0.30993 0.04803 2.26233 2.31036
2.17000 0.68955 -0.36302 0.06589 2.24129 2.30718
2.18000 0.68566 -0.41604 0.08654 2.21704 2.30358
2.19000 0.68123 -0.46899 0.10998 2.18963 2.29960
2.20000 0.67628 -0.52186 0.13617 2.15911 2.29528
2.21000 0.67080 -0.57463 0.16510 2.12556 2.29066
2.22000 0.66479 -0.62728 0.19674 2.08906 2.28580
2.23000 0.65825 -0.67982 0.23107 2.04967 2.28075
2.24000 0.65119 -0.73220 0.26806 2.00750 2.27556
2.25000 0.64361 -0.78443 0.30766 1.96263 2.27029
2.26000 0.63550 -0.83647 0.34984 1.91518 2.26501
2.27000 0.62688 -0.88829 0.39453 1.86525 2.25979
2.28000 0.61774 -0.93989 0.44169 1.81298 2.25467
2.29000 0.60808 -0.99121 0.49125 1.75849 2.24974
2.30000 0.59791 -1.04224 0.54314 1.70193 2.24506
2.31000 0.58724 -1.09295 0.59727 1.64343 2.24070
2.32000 0.57606 -1.14328 0.65355 1.58317 2.23671
2.33000 0.56437 -1.19321 0.71188 1.52130 2.23318
2.34000 0.55219 -1.24269 0.77215 1.45801 2.23015
2.35000 0.53952 -1.29169 0.83423 1.39347 2.22770
2.36000 0.52636 -1.34015 0.89799 1.32788 2.22587
2.37000 0.51272 -1.38802 0.96330 1.26144 2.22474
2.38000 0.49860 -1.43525 1.02998 1.19436 2.22433
2.39000 0.48402 -1.48180 1.09786 1.12685 2.22472
2.40000 0.46897 -1.52760 1.16678 1.05915 2.22593
2.41000 0.45347 -1.57260 1.23653 0.99147 2.22800
2.42000 0.43752 -1.61673 1.30691 0.92406 2.23097
2.43000 0.42114 -1.65994 1.37770 0.85715 2.23486
2.44000 0.40433 -1.70217 1.44869 0.79100 2.23969
2.45000 0.38710 -1.74334 1.51962 0.72586 2.24547
2.46000 0.36946 -1.78340 1.59025 0.66197 2.25221
2.47000 0.35143 -1.82227 1.66033 0.59959 2.25992
2.48000 0.33302 -1.85989 1.72959 0.53897 2.26857
2.49000 0.31424 -1.89619 1.79777 0.48038 2.27815
2.50000 0.29510 -1.93110 1.86458 0.42406 2.28865
2.51000 0.27562 -1.96456 1.92975 0.37027 2.30002
2.52000 0.25582 -1.99649 1.99299 0.31925 2.31224
2.53000 0.23570 -2.02683 2.05403 0.27123 2.32526
2.54000 0.21529 -2.05551 2.11256 0.22646 2.33902
2.55000 0.19459 -2.08246 2.16833 0.18515 2.35348
2.56000 0.17364 -2.10762 2.22104 0.14752 2.36856
2.57000 0.15245 -2.13093 2.27042 0.11377 2.38420
2.58000 0.13103 -2.15231 2.31622 0.08409 2.40032
2.59000 0.10941 -2.17172 2.35818 0.05866 2.41684
2.60000 0.08760 -2.18909 2.39606 0.03762 2.43368
2.61000 0.06563 -2.20437 2.42963 0.02112 2.45075
2.62000 0.04352 -2.21751 2.45868 0.00929 2.46797
2.63000 0.02129 -2.22846 2.48301 0.00222 2.48523
2.64000 -0.00104 -2.23716 2.50245 0.00001 2.50246
2.65000 -0.02345 -2.24359 2.51685 0.00270 2.51954
2.66000 -0.04590 -2.24770 2.52607 0.01033 2.53640
2.67000 -0.06839 -2.24945 2.53001 0.02293 2.55294
2.68000 -0.09088 -2.24881 2.52858 0.04049 2.56907
2.69000 -0.11336 -2.24577 2.52174 0.06296 2.58470
2.70000 -0.13579 -2.24028 2.50944 0.09031 2.59974
2.71000 -0.15816 -2.23235 2.49169 0.12244 2.61413
2.72000 -0.18043 -2.22194 2.46852 0.15925 2.62777
2.73000 -0.20259 -2.20906 2.43998 0.20062 2.64060
2.74000 -0.22460 -2.19370 2.40616 0.24640 2.65256
2.75000 -0.24645 -2.17586 2.36717 0.29642 2.66359
2.76000 -0.26811 -2.15553 2.32316 0.35049 2.67365
2.77000 -0.28956 -2.13274 2.27429 0.40838 2.68267
2.78000 -0.31076 -2.10749 2.22077 0.46988 2.69065
2.79000 -0.33170 -2.07981 2.16281 0.53473 2.69754
2.80000 -0.35235 -2.04971 2.10066 0.60267 2.70333
2.81000 -0.37268 -2.01723 2.03460 0.67342 2.70802
2.82000 -0.39268 -1.98238 1.96492 0.74668 2.71160
2.83000 -0.41232 -1.94522 1.89193 0.82216 2.71409
2.84000 -0.43158 -1.90577 1.81597 0.89952 2.71549
2.85000 -0.45043 -1.86408 1.73739 0.97846 2.71585
2.86000 -0.46885 -1.82019 1.65655 1.05863 2.71519
2.87000 -0.48683 -1.77417 1.57384 1.13972 2.71355
2.88000 -0.50433 -1.72605 1.48963 1.22137 2.71099
2.89000 -0.52134 -1.67590 1.40432 1.30325 2.70757
2.90000 -0.53784 -1.62378 1.31833 1.38502 2.70335
2.91000 -0.55381 -1.56975 1.23205 1.46634 2.69839
2.92000 -0.56923 -1.51387 1.14590 1.54689 2.69279
2.93000 -0.58408 -1.45622 1.06028 1.62632 2.68660
2.94000 -0.59835 -1.39686 0.97560 1.70433 2.67993
2.95000 -0.61201 -1.33586 0.89226 1.78059 2.67286
2.96000 -0.62506 -1.27331 0.81066 1.85481 2.66547
2.97000 -0.63748 -1.20928 0.73118 1.92668 2.65786
2.98000 -0.64924 -1.14384 0.65419 1.99593 2.65011
2.99000 -0.66035 -1.07708 0.58006 2.06227 2.64233
3.00000 -0.67078 -1.00909 0.50913 2.12547 2.63459
3.01000 -0.68053 -0.93993 0.44173 2.18526 2.62700
3.02000 -0.68958 -0.86970 0.37819 2.24143 2.61962
3.03000 -0.69792 -0.79849 0.31879 2.29375 2.61254
3.04000 -0.70554 -0.72637 0.26381 2.34204 2.60585
3.05000 -0.71244 -0.65344 0.21349 2.38611 2.59960
3.06000 -0.71861 -0.57978 0.16807 2.42579 2.59387
3.07000 -0.72404 -0.50549 0.12776 2.46095 2.58871
3.08000 -0.72872 -0.43065 0.09273 2.49145 2.58418
3.09000 -0.73265 -0.35536 0.06314 2.51718 2.58032
3.10000 -0.73582 -0.27970 0.03912 2.53805 2.57717
3.11000 -0.73824 -0.20376 0.02076 2.55399 2.57475
3.12000 -0.73990 -0.12764 0.00815 2.56494 2.57309
3.13000 -0.74079 -0.05142 0.00132 2.57087 2.57219
3.14000 -0.74093 0.02479 0.00031 2.57175 2.57206
3.15000 -0.74030 0.10092 0.00509 2.56759 2.57268
3.16000 -0.73891 0.17688 0.01564 2.55840 2.57405
3.17000 -0.73676 0.25256 0.03189 2.54423 2.57612
3.18000 -0.73386 0.32788 0.05375 2.52513 2.57888
3.19000 -0.73020 0.40274 0.08110 2.50118 2.58228
3.20000 -0.72580 0.47707 0.11380 2.47246 2.58626
3.21000 -0.72067 0.55077 0.15167 2.43909 2.59076
3.22000 -0.71479 0.62375 0.19453 2.40120 2.59573
3.23000 -0.70819 0.69592 0.24215 2.35893 2.60108
3.24000 -0.70088 0.76720 0.29430 2.31244 2.60674
3.25000 -0.69285 0.83750 0.35070 2.26192 2.61262
3.26000 -0.68413 0.90673 0.41108 2.20755 2.61864
3.27000 -0.67472 0.97482 0.47514 2.14956 2.62469
3.28000 -0.66464 1.04167 0.54254 2.08815 2.63069
3.29000 -0.65389 1.10721 0.61296 2.02358 2.63654
3.30000 -0.64250 1.17136 0.68604 1.95610 2.64214
3.31000 -0.63047 1.23403 0.76142 1.88597 2.64738
3.32000 -0.61782 1.29516 0.83872 1.81346 2.65218
3.33000 -0.60457 1.35466 0.91755 1.73887 2.65642
3.34000 -0.59074 1.41247 0.99754 1.66249 2.66002
3.35000 -0.57633 1.46852 1.07827 1.58462 2.66289
3.36000 -0.56137 1.52273 1.15935 1.50558 2.66493
3.37000 -0.54588 1.57504 1.24038 1.42568 2.66607
3.38000 -0.52988 1.62540 1.32096 1.34525 2.66621
3.39000 -0.51338 1.67374 1.40070 1.26461 2.66531
3.40000 -0.49641 1.72000 1.47920 1.18408 2.66328
3.41000 -0.47899 1.76413 1.55608 1.10399 2.66007
3.42000 -0.46113 1.80609 1.63097 1.02467 2.65564
3.43000 -0.44287 1.84582 1.70352 0.94642 2.64994
3.44000 -0.42422 1.88328 1.77337 0.86958 2.64295
3.45000 -0.40521 1.91844 1.84020 0.79443 2.63464
3.46000 -0.38586 1.95126 1.90370 0.72129 2.62500
3.47000 -0.36620 1.98171 1.96358 0.65044 2.61402
3.48000 -0.34624 2.00976 2.01956 0.58216 2.60172
3.49000 -0.32601 2.03539 2.07141 0.51671 2.58812
3.50000 -0.30554 2.05859 2.11889 0.45435 2.57323
3.51000 -0.28485 2.07933 2.16181 0.39529 2.55711
3.52000 -0.26396 2.09762 2.20001 0.33977 2.53978
3.53000 -0.24290 2.11345 2.23333 0.28798 2.52131
3.54000 -0.22170 2.12681 2.26166 0.24010 2.50176
3.55000 -0.20037 2.13772 2.28492 0.19628 2.48120
3.56000 -0.17895 2.14618 2.30305 0.15666 2.45970
3.57000 -0.15746 2.15221 2.31600 0.12136 2.43736
3.58000 -0.13592 2.15582 2.32379 0.09047 2.41426
3.59000 -0.11435 2.15705 2.32643 0.06407 2.39049
3.60000 -0.09278 2.15591 2.32397 0.04220 2.36616
3.61000 -0.07124 2.15243 2.31649 0.02488 2.34137
3.62000 -0.04974 2.14667 2.30409 0.01213 2.31622
3.63000 -0.02831 2.13864 2.28689 0.00393 2.29083
3.64000 -0.00698 2.12840 2.26505 0.00024 2.26529
3.65000 0.01425 2.11600 2.23872 0.00100 2.23972
3.66000 0.03534 2.10148 2.20810 0.00612 2.21422
3.67000 0.05627 2.08489 2.17339 0.01553 2.18891
3.68000 0.07703 2.06630 2.13480 0.02909 2.16388
3.69000 0.09759 2.04576 2.09257 0.04668 2.13924
3.70000 0.11794 2.02333 2.04694 0.06814 2.11508
3.71000 0.13805 1.99908 1.99817 0.09333 2.09150
3.72000 0.15791 1.97308 1.94651 0.12206 2.06857
3.73000 0.17751 1.94538 1.89225 0.15414 2.04639
3.74000 0.19681 1.91606 1.83564 0.18939 2.02502
3.75000 0.21582 1.88518 1.77696 0.22758 2.00454
3.76000 0.23451 1.85283 1.71649 0.26852 1.98501
3.77000 0.25287 1.81906 1.65449 0.31198 1.96647
3.78000 0.27089 1.78395 1.59124 0.35774 1.94898
3.79000 0.28855 1.74758 1.52701 0.40557 1.93258
3.80000 0.30584 1.71000 1.46205 0.45523 1.91728
3.81000 0.32274 1.67130 1.39662 0.50651 1.90313
3.82000 0.33926 1.63154 1.33096 0.55916 1.89012
3.83000 0.35537 1.59079 1.26531 0.61296 1.87826
3.84000 0.37107 1.54912 1.19989 0.66768 1.86757
3.85000 0.38635 1.50660 1.13492 0.72310 1.85801
3.86000 0.40120 1.46328 1.07060 0.77899 1.84959
3.87000 0.41562 1.41925 1.00713 0.83514 1.84227
3.88000 0.42958 1.37454 0.94469 0.89135 1.83603
3.89000 0.44310 1.32924 0.88343 0.94740 1.83083
3.90000 0.45617 1.28338 0.82353 1.00310 1.82663
3.91000 0.46877 1.23703 0.76513 1.05826 1.82338
3.92000 0.48091 1.19025 0.70835 1.11269 1.82104
3.93000 0.49257 1.14307 0.65331 1.16622 1.81953
3.94000 0.50377 1.09556 0.60012 1.21869 1.81882
3.95000 0.51448 1.04775 0.54888 1.26993 1.81882
3.96000 0.52472 0.99968 0.49968 1.31980 1.81948
3.97000 0.53448 0.95140 0.45258 1.36815 1.82073
3.98000 0.54375 0.90295 0.40766 1.41484 1.82250
3.99000 0.55254 0.85436 0.36497 1.45976 1.82473
4.00000 0.56084 0.80566 0.32454 1.50278 1.82733
4.01000 0.56865 0.75688 0.28644 1.54380 1.83024
4.02000 0.57597 0.70806 0.25067 1.58272 1.83339
4.03000 0.58281 0.65921 0.21728 1.61944 1.83671
4.04000 0.58916 0.61035 0.18626 1.65387 1.84014
4.05000 0.59502 0.56152 0.15765 1.68595 1.84360
4.06000 0.60039 0.51272 0.13144 1.71560 1.84704
4.07000 0.60527 0.46397 0.10763 1.74277 1.85040
4.08000 0.60967 0.41529 0.08623 1.76738 1.85362
4.09000 0.61358 0.36669 0.06723 1.78941 1.85664
4.10000 0.61700 0.31818 0.05062 1.80879 1.85941
4.11000 0.61994 0.26976 0.03639 1.82551 1.86190
4.12000 0.62240 0.22146 0.02452 1.83954 1.86406
4.13000 0.62437 0.17326 0.01501 1.85084 1.86585
4.14000 0.62586 0.12518 0.00784 1.85940 1.86724
4.15000 0.62687 0.07723 0.00298 1.86522 1.86821
4.16000 0.62741 0.02940 0.00043 1.86829 1.86873
4.17000 0.62746 -0.01831 0.00017 1.86861 1.86878
4.18000 0.62704 -0.06588 0.00217 1.86619 1.86836
4.19000 0.62615 -0.11332 0.00642 1.86103 1.86745
4.20000 0.62478 -0.16063 0.01290 1.85316 1.86607
4.21000 0.62293 -0.20781 0.02159 1.84261 1.86420
4.22000 0.62062 -0.25484 0.03247 1.82939 1.86186
4.23000 0.61784 -0.30174 0.04552 1.81354 1.85907
4.24000 0.61459 -0.34850 0.06073 1.79511 1.85583
4.25000 0.61087 -0.39511 0.07806 1.77413 1.85219
4.26000 0.60668 -0.44158 0.09750 1.75066 1.84816
4.27000 0.60204 -0.48789 0.11902 1.72475 1.84377
4.28000 0.59693 -0.53404 0.14260 1.69647 1.83907
4.29000 0.59136 -0.58002 0.16821 1.66588 1.83410
4.30000 0.58533 -0.62583 0.19583 1.63306 1.82889
4.31000 0.57884 -0.67145 0.22542 1.59807 1.82350
4.32000 0.57190 -0.71688 0.25696 1.56102 1.81797
4.33000 0.56450 -0.76209 0.29039 1.52198 1.81237
4.34000 0.55666 -0.80707 0.32568 1.48106 1.80674
4.35000 0.54836 -0.85181 0.36279 1.43835 1.80114
4.36000 0.53962 -0.89629 0.40167 1.39397 1.79564
4.37000 0.53044 -0.94048 0.44225 1.34804 1.79029
4.38000 0.52081 -0.98436 0.48448 1.30066 1.78514
4.39000 0.51075 -1.02791 0.52830 1.25198 1.78028
4.40000 0.50026 -1.07109 0.57362 1.20212 1.77574
4.41000 0.48933 -1.11388 0.62037 1.15123 1.77160
4.42000 0.47798 -1.15625 0.66846 1.09945 1.76791
4.43000 0.46621 -1.19816 0.71779 1.04693 1.76472
4.44000 0.45402 -1.23957 0.76827 0.99383 1.76210
4.45000 0.44142 -1.28045 0.81977 0.94032 1.76009
4.46000 0.42841 -1.32075 0.87219 0.88656 1.75875
4.47000 0.41501 -1.36043 0.92538 0.83273 1.75811
4.48000 0.40121 -1.39944 0.97922 0.77900 1.75822
4.49000 0.38702 -1.43774 1.03355 0.72556 1.75912
4.50000 0.37245 -1.47529 1.08823 0.67260 1.76083
