   2.39999890     -0.100684963      -9.99237150E-02 -0.301544785      -2.98480678     -0.298252970       3.01314760E-02  0.112328418      0.372615308      0.484943718    
   2.43999887     -0.103099629      -8.98992643E-02 -0.308751225      -2.98406982     -0.268265665       2.77565066E-02   9.09211263E-02  0.390687585      0.481608719    
   2.47999883     -0.105245553      -7.97786862E-02 -0.315154105      -2.98340034     -0.238011762       2.51425803E-02   7.16021881E-02  0.407106578      0.478708774    
   2.51999879     -0.107120663      -6.95822388E-02 -0.320747733      -2.98280430     -0.207550198       2.23183464E-02   5.44689894E-02  0.421727538      0.476196527    
   2.55999875     -0.108723432      -5.93301244E-02 -0.325528085      -2.98228645     -0.176939428       1.93136223E-02   3.96007150E-02  0.434427679      0.474028409    
   2.59999871     -0.110052861      -4.90424149E-02 -0.329492509      -2.98185086     -0.146237165       1.61591079E-02   2.70580333E-02  0.445106149      0.472164184    
   2.63999867     -0.111108482      -3.87390479E-02 -0.332640052      -2.98150134     -0.115500525       1.28861591E-02   1.68830305E-02  0.453679651      0.470562696    
   2.67999864     -0.111890361      -2.84397714E-02 -0.334971130      -2.98124051      -8.47857967E-02   9.52650141E-03   9.09923203E-03  0.460077971      0.469177216    
   2.71999860     -0.112399071      -1.81641243E-02 -0.336487651      -2.98106956      -5.41485213E-02   6.11200370E-03   3.71177332E-03  0.464266032      0.467977792    
   2.75999856     -0.112635709      -7.93139357E-03 -0.337193072      -2.98098993      -2.36434061E-02   2.67441105E-03   7.07703817E-04  0.466221929      0.466929644    
   2.79999852     -0.112601869       2.23941356E-03 -0.337092221      -2.98100138       6.67569507E-03  -7.54888868E-04   5.64184447E-05  0.465941250      0.465997666    
   2.83999848     -0.112299651       1.23296045E-02 -0.336191267      -2.98110318       3.67558226E-02  -4.14510537E-03   1.71021535E-03  0.463445961      0.465156168    
   2.87999845     -0.111731634       2.23208275E-02 -0.334497899      -2.98129368       6.65449351E-02  -7.46626966E-03   5.60496747E-03  0.458775491      0.464380443    
   2.91999841     -0.110900886       3.21951061E-02 -0.332021087      -2.98157024       9.59919766E-02  -1.06894542E-02   1.16609046E-02  0.451986879      0.463647783    
   2.95999837     -0.109810933       4.19348590E-02 -0.328771114      -2.98193049      0.125046834      -1.37869706E-02   1.97834894E-02  0.443154663      0.462938160    
   2.99999833     -0.108465768       5.15229404E-02 -0.324759632      -2.98236990      0.153660476      -1.67325716E-02   2.98644006E-02  0.432375312      0.462239712    
   3.03999829     -0.106869824       6.09426573E-02 -0.319999546      -2.98288465      0.181784928      -1.95016228E-02   4.17825840E-02  0.419754088      0.461536676    
   3.07999825     -0.105027966       7.01778010E-02 -0.314504951      -2.98346877      0.209373295      -2.20712665E-02   5.54053895E-02  0.405426949      0.460832328    
   3.11999822     -0.102945477       7.92126656E-02 -0.308291227      -2.98411751      0.236379892      -2.44205706E-02   7.05897734E-02  0.389521062      0.460110843    
   3.15999818     -0.100628041       8.80320743E-02 -0.301374912      -2.98482394      0.262760252      -2.65306588E-02   8.71835202E-02  0.372194290      0.459377825    
